"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"George Washington",3,46,15,102,0.304,43,4,9,47,54,5,8,0,0,58,0,"5667402"
"Oakland",4,42,20,132,0.167,41,7,6,53,82,10,1,8,1,54,0,"5667404"
"Buffalo",4,59,13,138,0.333,48,10,15,59,73,7,2,10,0,76,0,"5667404"
"Lamar University",3,32,14,100,0.18,32,6,7,44,64,7,0,4,1,40,0,"5667406"
"Norfolk St.",3,49,14,115,0.304,43,7,12,50,60,6,0,0,1,56,0,"5667406"
"Chicago St.",3,35,22,111,0.117,27,3,11,35,62,4,0,2,1,39,0,"5667408"
"Bowling Green",3,37,12,89,0.281,34,4,11,43,52,3,0,16,1,49,0,"5667408"
"LMU (CA)",4,56,26,149,0.201,54,8,20,54,95,4,3,16,0,75,0,"5667415"
"Western Mich.",4,50,18,128,0.25,47,4,7,54,70,8,1,4,1,57,0,"5667415"
"East Carolina",4,50,28,137,0.161,50,9,13,62,73,3,0,13,0,65.5,0,"5667420"
"UNCW",4,40,20,127,0.157,38,3,13,51,81,9,2,14,1,52,0,"5667420"
"UTRGV",4,63,22,159,0.258,59,10,15,77,88,4,3,8,1,80,0,"5667463"
"Furman",4,53,16,162,0.228,49,4,9,66,82,10,2,14,2,66,0,"5667463"
"Portland",5,73,36,185,0.2,70,8,9,74,99,4,0,8,0,85,0,"5667461"
"Bethune-Cookman",5,59,17,162,0.259,53,4,10,60,102,8,4,10,0,72,0,"5667461"
"Northern Ky.",3,14,20,68,-0.088,14,1,5,25,64,8,0,6,0,18,0,"5667460"
"Kentucky",3,39,11,80,0.35,35,8,9,29,32,1,1,10,1,53,0,"5667460"
"Texas A&M",3,51,17,95,0.358,47,3,10,32,51,4,0,14,0,61,0,"5667390"
"South Alabama",3,25,13,82,0.146,23,4,10,16,66,3,3,6,1,35,0,"5667390"
"Oregon St.",4,58,23,159,0.22,53,9,14,53,86,4,0,12,1,73,0,"5667278"
"Fresno St.",4,51,22,140,0.207,51,4,8,64,84,9,2,6,2,60,1,"5667278"
"Xavier",3,33,20,105,0.124,33,2,9,46,62,2,0,6,1,38,0,"5667464"
"Ohio",3,44,20,119,0.202,39,2,12,44,60,2,1,10,1,52,0,"5667464"
"Utah St.",5,69,25,175,0.251,63,8,14,76,90,8,2,14,1,86,0,"5667341"
"Green Bay",5,51,27,165,0.145,47,8,9,64,98,8,1,12,0,66,0,"5667341"
"High Point",5,60,23,158,0.234,58,1,9,71,94,7,4,28,2,79,0,"5667472"
"Southeastern La.",5,57,43,189,0.074,50,7,6,61,100,1,4,20,6,78,0,"5667472"
"South Dakota St.",3,40,20,100,0.2,38,6,4,43,56,2,1,18,1,56,0,"5667459"
"Georgia St.",3,34,22,112,0.107,32,2,5,36,71,6,5,14,0,48,0,"5667459"
"Delaware St.",3,26,17,97,0.093,22,9,11,36,64,9,0,10,4,40,0,"5667481"
"James Madison",3,38,9,87,0.333,34,9,13,44,48,9,4,8,2,55,0,"5667481"
"Niagara",3,17,25,89,-0.09,15,0,3,30,68,9,2,0,2,19,0,"5667489"
"St. John's (NY)",3,36,8,78,0.359,35,9,5,43,30,0,1,16,2,54,0,"5667489"
"Indiana",3,47,13,81,0.42,45,8,14,31,51,8,0,6,0,58,0,"5361296"
"Kennesaw St.",3,21,12,73,0.123,21,8,6,16,60,8,1,4,1,32,0,"5361296"
"Kansas St.",4,55,25,148,0.203,54,6,9,68,81,5,1,10,1,67,0,"5375009"
"Purdue",4,52,18,145,0.234,49,5,11,55,83,6,2,30,6,74,0,"5375009"
"UCLA",5,51,25,152,0.171,48,3,11,65,95,9,4,16,4,66,0,"5397296"
"Georgia Tech",5,57,22,151,0.232,57,9,9,70,75,3,3,23,0,80.5,0,"5397296"
"Louisiana Tech",4,49,15,127,0.268,43,9,12,41,81,5,1,8,0,63,0,"5667288"
"Cal St. Fullerton",4,57,26,140,0.221,47,5,12,51,84,9,0,8,1,66,0,"5667288"
"Eastern Wash.",3,37,9,107,0.262,34,6,2,47,53,3,0,26,1,56,1,"5667317"
"CSU Bakersfield",3,40,24,123,0.13,38,3,4,50,71,6,2,4,0,47,2,"5667317"
"Fordham",3,33,21,114,0.105,27,1,7,39,65,6,0,13,1,40.5,0,"5667347"
"Air Force",3,39,16,107,0.215,36,6,8,52,54,1,1,12,3,52,0,"5667347"
"Stanford",3,47,12,97,0.361,45,7,16,32,57,5,2,6,1,59,0,"5667396"
"Milwaukee",3,29,15,79,0.177,28,5,6,32,60,7,1,8,0,39,0,"5667396"
"Jackson St.",4,56,23,158,0.209,53,5,9,64,0,8,2,14,2,70,0,"5667397"
"Louisiana",4,49,27,155,0.142,48,8,7,66,0,5,1,14,3,65,0,"5667397"
"NC State",3,32,19,97,0.134,32,1,4,37,64,3,0,6,2,36,0,"5667403"
"Creighton",3,49,9,104,0.385,44,3,9,39,49,1,2,10,1,59,0,"5667403"
"Houston",5,55,18,159,0.233,55,6,14,66,92,9,3,14,5,71,0,"5667412"
"Omaha",5,58,31,174,0.155,54,9,9,74,89,6,0,16,3,75,0,"5667412"
"California Baptist",3,28,14,104,0.135,28,4,2,51,68,6,0,8,2,36,0,"5667413"
"Lipscomb",3,50,12,123,0.309,47,6,6,55,50,4,0,4,0,58,0,"5667413"
"Mississippi St.",5,56,26,178,0.169,54,5,7,75,95,4,3,18,2,73,0,"5667417"
"Samford",5,68,26,177,0.237,66,4,12,82,94,5,4,14,0,83,0,"5667417"
"Marquette",3,41,12,90,0.322,39,10,7,42,46,3,0,10,1,56,0,"5667419"
"Eastern Ill.",3,28,17,99,0.111,23,3,5,29,66,10,0,18,0,40,0,"5667419"
"Western Ill.",4,55,18,200,0.185,43,4,2,101,78,8,2,10,0,66,0,"5667421"
"NIU",4,53,22,205,0.151,40,8,9,88,92,4,4,18,0,74,1,"5667421"
"Valparaiso",5,71,40,201,0.154,70,8,11,82,104,6,1,26,1,93,0,"5667446"
"SIUE",5,53,27,171,0.152,45,6,7,74,101,8,3,22,2,73,0,"5667446"
"Missouri St.",5,65,25,156,0.256,59,4,8,87,82,6,5,8,1,78,0,"5667492"
"UNC Greensboro",5,51,21,168,0.179,40,6,10,56,95,4,2,12,2,65,0,"5667492"
"Lafayette",4,37,25,119,0.101,30,6,11,33,86,5,3,4,0,48,0,"5667496"
"Syracuse",4,51,16,106,0.33,43,5,9,48,60,6,3,18,0,68,0,"5667496"
"Toledo",3,45,9,102,0.353,42,8,8,48,49,2,1,14,1,61,1,"5667503"
"Binghamton",3,30,14,101,0.158,29,2,5,39,65,8,0,4,0,34,0,"5667503"
"North Dakota St.",5,44,27,134,0.127,42,7,9,62,91,11,0,8,2,55,0,"5667505"
"FGCU",5,59,22,145,0.255,53,11,17,57,81,7,2,10,2,77,0,"5667505"
"UNI",5,65,33,160,0.2,57,6,7,60,91,4,1,14,2,79,0,"5667507"
"Dayton",5,55,17,144,0.264,50,4,9,53,91,6,2,29,2,75.5,0,"5667507"
"LIU",3,26,9,95,0.179,23,1,8,32,61,5,2,6,0,32,1,"5667512"
"UConn",3,51,18,106,0.311,49,5,12,52,52,1,0,2,0,57,1,"5667512"
"UTSA",3,27,17,79,0.127,27,4,3,34,64,6,0,12,2,37,0,"5667513"
"Old Dominion",3,45,20,100,0.25,43,6,10,32,61,4,2,12,0,59,0,"5667513"
"Canisius",3,50,10,102,0.392,45,4,10,52,47,4,1,10,1,60,0,"5667514"
"Le Moyne",3,26,16,102,0.098,24,4,5,37,64,4,1,4,1,33,0,"5667514"
"Seton Hall",3,26,15,104,0.106,26,3,9,47,64,5,0,14,1,36,0,"5667519"
"Fla. Atlantic",3,46,12,116,0.293,42,5,10,57,47,3,6,6,3,60,0,"5667519"
"Duquesne",3,33,17,84,0.19,33,3,8,35,66,9,2,4,1,40,0,"5667520"
"Towson",3,41,13,104,0.269,39,9,7,30,50,3,2,10,2,57,0,"5667520"
"Elon",3,34,19,102,0.147,29,2,7,42,67,8,6,10,0,47,2,"5667524"
"Davidson",3,40,17,104,0.221,37,8,7,47,55,2,2,6,0,53,0,"5667524"
"Texas Tech",3,31,26,117,0.043,29,6,3,50,70,5,1,16,0,46,0,"5667529"
"Boston College",3,41,16,114,0.219,37,5,3,50,55,6,1,26,1,60,0,"5667529"
"Southern Ill.",4,46,19,142,0.19,45,8,8,71,74,9,1,15,3,62.5,0,"5667544"
"Chattanooga",4,41,34,154,0.045,39,9,5,64,84,8,2,6,3,55,0,"5667544"
"Radford",5,80,21,184,0.321,77,6,17,85,104,9,3,6,6,92,0,"5667550"
"FDU",5,62,15,177,0.266,60,9,7,65,94,6,4,6,3,78,0,"5667550"
"Evansville",3,40,19,109,0.193,35,3,7,36,66,4,0,2,2,44,0,"5667568"
"Akron",3,43,5,93,0.409,41,4,7,42,52,3,0,18,3,56,2,"5667568"
"UIW",3,36,15,125,0.168,34,2,3,61,56,2,4,10,0,47,0,"5667466"
"Sam Houston",3,42,27,135,0.111,40,2,9,61,70,2,1,10,2,50,0,"5667466"
"St. Thomas (MN)",3,36,18,120,0.15,36,5,12,60,68,9,6,2,0,48,1,"5667458"
"Bradley",3,34,15,114,0.167,31,9,5,58,52,5,5,4,0,50,1,"5667458"
"Central Mich.",4,63,15,171,0.281,58,3,8,72,75,1,2,16,2,76,0,"5667457"
"Illinois St.",4,57,21,157,0.229,53,1,9,75,91,3,3,10,0,66,0,"5667457"
"Colorado",5,63,30,168,0.196,54,9,10,66,101,6,3,10,3,80,2,"5667490"
"North Texas",5,62,23,160,0.244,57,6,12,65,100,9,3,24,0,83,2,"5667490"
"Ga. Southern",3,36,19,129,0.132,35,2,9,55,71,4,2,8,2,44,0,"5667522"
"Auburn",3,45,16,123,0.236,41,4,4,60,51,2,1,16,3,58,0,"5667522"
"New Orleans",3,23,12,76,0.145,18,1,4,26,63,9,2,2,0,27,0,"5667484"
"Jacksonville St.",3,47,16,93,0.333,45,9,10,40,49,1,1,8,0,61,0,"5667484"
"Central Ark.",5,72,33,188,0.207,67,5,14,76,97,7,0,10,0,82,0,"5667483"
"East Texas A&M",5,54,16,157,0.242,52,7,11,72,92,5,1,10,1,67,0,"5667483"
"Alcorn",3,15,18,78,-0.038,14,1,2,30,69,15,0,6,3,19,0,"5667480"
"UAB",3,38,11,84,0.321,34,15,4,42,31,1,3,6,2,59,0,"5667480"
"A&M-Corpus Christi",3,30,11,105,0.181,29,2,9,33,69,7,1,2,2,34,0,"5362361"
"Nebraska",3,48,7,96,0.427,43,7,5,48,36,2,1,13,5,62.5,0,"5362361"
"South Carolina St.",3,22,17,87,0.057,22,5,2,32,69,5,0,8,3,31,0,"5667506"
"Alabama St.",3,46,15,102,0.304,43,5,4,45,51,5,0,4,1,53,2,"5667506"
"Jacksonville",3,40,25,113,0.133,34,4,7,54,62,5,0,10,1,49,1,"5667477"
"Southern Miss.",3,34,12,112,0.196,31,5,12,43,62,4,0,18,0,48,0,"5667477"
"Ole Miss",4,43,27,141,0.113,41,3,21,57,81,6,2,16,3,56,0,"5667476"
"Arkansas St.",4,39,22,128,0.133,32,6,12,61,62,3,5,4,5,52,1,"5667476"
"Maryland",4,38,23,125,0.12,33,6,12,47,82,7,1,24,0,57,0,"5682789"
"LSU",4,54,27,139,0.194,52,7,14,60,76,6,1,16,0,70,1,"5682789"
"Houston Christian",5,59,25,185,0.184,53,2,8,82,94,7,0,14,2,68,0,"5667491"
"Rice",5,67,21,186,0.247,63,7,12,92,88,2,4,18,0,87,0,"5667491"
"Tennessee Tech",3,42,10,98,0.327,41,5,8,49,54,5,1,6,2,51,0,"5667493"
"Memphis",3,33,19,108,0.13,29,5,5,40,65,5,2,0,2,40,0,"5667493"
"Florida",4,53,19,113,0.301,50,8,12,39,68,4,5,14,1,73,0,"5667411"
"Colorado St.",4,41,22,109,0.174,38,4,12,36,86,8,1,10,0,51,1,"5667411"
"Michigan St.",4,42,23,122,0.156,37,5,11,35,85,8,3,16,0,58,0,"5406814"
"Northern Colo.",4,55,23,129,0.248,50,8,12,44,73,5,2,10,0,70,0,"5406814"
"The Citadel",4,54,21,144,0.229,51,7,11,62,84,6,2,12,1,69,0,"5667502"
"Alabama",4,55,24,159,0.195,52,6,10,58,84,7,1,8,4,66,0,"5667502"
"Tulsa",3,31,20,127,0.087,29,3,7,55,68,6,0,10,3,39,0,"5667565"
"Baylor",3,41,13,116,0.241,34,6,5,65,49,3,1,14,2,55,0,"5667565"
"North Dakota",5,65,32,180,0.183,61,4,12,58,106,4,3,18,1,81,1,"5667462"
"New Mexico",5,67,34,177,0.186,64,4,11,66,103,4,2,20,3,83,0,"5667462"
"Kansas City",3,36,15,89,0.236,33,4,8,31,65,7,4,4,0,46,0,"5667478"
"Utah Valley",3,44,12,91,0.352,39,7,9,33,56,4,2,14,0,60,0,"5667478"
"UTEP",3,34,17,90,0.189,30,2,7,33,68,7,2,8,1,42,0,"5667497"
"Utah",3,43,13,99,0.303,37,7,5,34,49,2,1,8,1,55,0,"5667497"
"San Diego St.",3,45,15,103,0.291,41,3,5,42,57,5,2,14,0,57,0,"5667495"
"Idaho St.",3,37,18,100,0.19,34,5,7,36,69,3,3,8,0,49,0,"5667495"
"Fairfield",3,25,16,89,0.101,23,5,1,31,63,10,0,4,1,32,0,"5667494"
"BYU",3,47,5,85,0.494,45,10,10,35,47,5,4,10,0,66,0,"5667494"
"Southern California",3,49,10,100,0.39,48,3,8,48,55,6,2,11,1,59.5,0,"5695423"
"Pepperdine",3,36,17,109,0.174,34,6,6,37,66,3,2,0,0,44,0,"5695423"
"Northwestern",5,56,24,141,0.227,47,6,7,54,83,8,0,16,1,70,1,"5361877"
"UNLV",5,48,28,159,0.126,38,8,11,46,97,6,2,26,0,71,0,"5361877"
"Northern Ariz.",3,30,14,103,0.155,29,3,10,40,66,7,0,8,2,37,0,"5667430"
"UC San Diego",3,43,14,104,0.279,40,7,8,50,47,3,1,12,2,57,0,"5667430"
"Boise St.",4,47,22,148,0.169,46,9,11,60,87,4,2,7,0,61.5,0,"5667426"
"Arizona",4,57,14,140,0.307,56,4,11,70,74,9,1,8,0,66,0,"5667426"
"San Francisco",3,37,13,102,0.235,36,4,5,46,48,1,0,22,1,52,0,"5667422"
"Portland St.",3,32,29,117,0.026,29,1,5,44,69,4,0,4,2,35,0,"5667422"
"Sacramento St.",4,64,24,158,0.253,59,9,15,55,97,10,1,6,1,77,0,"5667410"
"Cal Poly",4,54,18,140,0.257,49,10,5,58,84,9,5,10,0,74,0,"5667410"
"Washington",4,59,23,134,0.269,57,9,10,56,79,8,1,20,3,79,0,"5683599"
"Montana St.",4,43,20,129,0.178,38,8,9,38,89,9,1,12,4,58,1,"5683599"
"Denver",5,52,30,130,0.169,52,5,12,56,90,8,0,22,2,68,0,"5667566"
"Weber St.",5,46,24,132,0.167,42,8,12,46,81,5,1,20,4,65,1,"5667566"
"Montana",3,27,20,100,0.07,27,0,4,39,71,9,3,14,0,37,1,"5667523"
"Grand Canyon",3,43,17,101,0.257,37,9,5,45,49,0,0,18,0,61,0,"5667523"
"Pittsburgh",3,41,17,95,0.253,39,11,5,31,57,2,1,11,0,58.5,0,"5397306"
"Oregon",3,35,19,86,0.186,34,2,5,26,70,11,2,14,0,46,0,"5397306"
"SMU",5,48,23,133,0.188,48,6,12,57,82,6,6,20,2,70,0,"5667487"
"Hawaii",5,55,40,167,0.09,52,6,13,54,97,6,1,10,0,67,0,"5667487"
"Holy Cross",5,52,19,127,0.26,51,5,11,61,91,17,2,18,3,68,0,"5667606"
"Stonehill",5,60,24,162,0.222,52,17,17,48,94,5,1,8,1,82,1,"5667606"
"Rider",3,24,30,101,-0.059,21,6,2,38,65,5,0,2,0,31,0,"5667617"
"Radford",3,37,7,84,0.357,34,5,9,39,47,6,2,8,1,48,0,"5667617"
"Lamar University",4,55,24,165,0.188,50,5,11,81,92,8,0,12,3,66,0,"5667612"
"Gardner-Webb",4,52,15,156,0.237,48,8,3,75,68,5,4,9,1,68.5,0,"5667612"
"Niagara",3,43,16,119,0.227,39,4,7,66,56,7,4,6,1,54,0,"5667597"
"Central Conn. St.",3,36,19,131,0.13,34,7,11,52,70,4,3,6,3,49,0,"5667597"
"Quinnipiac",3,30,24,99,0.061,27,6,8,30,66,7,1,4,3,39,0,"5667620"
"North Florida",3,35,10,81,0.309,34,7,7,32,47,6,0,23,0,53.5,0,"5667620"
"Loyola Maryland",3,33,24,103,0.087,30,6,13,40,64,3,2,4,0,43,1,"5667625"
"UNCW",3,34,15,96,0.198,31,3,10,41,56,6,0,12,2,43,1,"5667625"
"Elon",3,31,15,106,0.151,30,4,11,52,69,11,0,6,2,38,1,"5667643"
"ETSU",3,35,14,108,0.194,29,11,5,51,44,4,1,8,0,51,0,"5667643"
"UTRGV",3,35,15,93,0.215,35,13,5,45,50,3,0,6,0,51,0,"5667644"
"Charleston So.",3,34,18,98,0.163,31,3,8,33,69,13,2,6,2,42,0,"5667644"
"Marist",3,26,24,89,0.022,24,3,9,27,70,5,2,4,2,33,0,"5667654"
"UTSA",3,37,12,80,0.313,34,5,4,31,37,3,2,22,1,55,0,"5667654"
"Saint Francis",3,43,18,104,0.24,41,7,7,35,67,5,0,4,1,52,0,"5667672"
"Lehigh",3,45,10,97,0.361,39,5,6,34,61,7,2,10,1,57,0,"5667672"
"Oral Roberts",4,47,22,177,0.141,44,11,5,78,91,2,1,10,5,64,1,"5667935"
"Chattanooga",4,67,21,177,0.26,62,2,10,94,86,11,1,6,3,73,0,"5667935"
"Xavier",3,26,16,98,0.102,24,0,6,45,62,3,1,12,2,33,0,"5667676"
"Wright St.",3,49,23,126,0.206,40,3,11,47,56,0,0,4,2,54,0,"5667676"
"Western Ky.",3,48,12,128,0.281,47,5,7,58,69,8,0,26,2,66,0,"5667649"
"Northern Ky.",3,40,27,137,0.095,40,8,0,58,72,5,0,10,1,53,0,"5667649"
"Indiana",5,63,22,149,0.275,60,9,13,54,87,8,2,14,3,81,0,"5361297"
"Wichita St.",5,50,20,128,0.234,46,8,6,49,87,9,2,12,3,66,0,"5361297"
"South Carolina St.",3,28,19,117,0.077,26,3,4,58,65,6,0,6,3,34,0,"5667651"
"ULM",3,43,12,123,0.252,41,6,9,61,50,3,0,4,5,51,0,"5667651"
"Mississippi Val.",3,22,14,73,0.11,18,4,6,27,61,11,1,10,4,32,0,"5667650"
"Tennessee Tech",3,41,15,86,0.302,37,11,12,34,50,4,0,10,1,57,0,"5667650"
"Kent St.",3,26,25,101,0.01,26,2,5,34,70,6,0,14,3,35,0,"5667712"
"Delaware",3,39,17,95,0.232,39,6,4,41,48,2,1,18,0,55,0,"5667712"
"South Dakota St.",4,52,11,116,0.353,48,9,11,42,77,10,3,6,3,67,0,"5667713"
"Indiana St.",4,49,24,132,0.189,43,10,7,47,80,9,2,4,2,63,0,"5667713"
"Toledo",4,42,16,114,0.228,33,17,5,48,63,10,1,14,0,67,0,"5667715"
"Merrimack",4,45,19,123,0.211,42,10,15,50,93,17,1,10,0,61,2,"5667715"
"UAlbany",3,25,22,104,0.029,23,1,7,37,67,4,0,2,1,27,0,"5667690"
"FGCU",3,42,11,100,0.31,36,4,6,47,40,1,0,26,2,59,0,"5667690"
"Bryant",3,45,15,100,0.3,40,10,6,42,52,6,2,6,0,60,0,"5667716"
"Seton Hall",3,30,14,91,0.176,28,6,6,38,68,10,0,6,2,39,0,"5667716"
"Portland",4,55,17,124,0.306,54,13,14,44,69,1,1,16,3,77,0,"5667718"
"Manhattan",4,42,21,114,0.184,42,1,7,48,83,13,1,12,2,50,0,"5667718"
"Siena",4,41,21,105,0.19,40,8,9,41,78,13,2,6,1,54,0,"5667719"
"Purdue Fort Wayne",4,44,12,104,0.308,43,13,11,36,64,8,2,8,1,63,0,"5667719"
"Robert Morris",4,55,22,152,0.217,49,7,4,75,76,1,0,14,1,69,0,"5667724"
"Missouri St.",4,51,17,152,0.224,47,1,4,69,78,7,1,16,0,61,0,"5667724"
"NJIT",5,50,26,150,0.16,47,15,3,62,84,6,5,16,1,78,0,"5667745"
"Lafayette",5,58,28,157,0.191,54,6,9,64,100,15,1,16,0,73,0,"5667745"
"Grambling",3,17,14,79,0.038,16,4,6,40,65,11,0,8,1,25,0,"5667747"
"The Citadel",3,43,15,107,0.262,40,11,8,43,42,4,0,4,1,56,0,"5667747"
"UNI",4,58,24,145,0.234,52,5,10,56,89,6,0,14,3,70,0,"5362653"
"Ohio St.",4,59,21,146,0.26,55,6,12,54,87,5,2,18,0,76,0,"5362653"
"North Ala.",5,57,22,173,0.202,53,2,9,76,91,6,1,10,3,65,0,"5667678"
"Ga. Southern",5,66,20,168,0.274,64,6,15,84,86,2,0,12,0,78,0,"5667678"
"Louisiana Tech",3,40,14,109,0.239,37,4,7,50,54,5,4,12,2,54,0,"5667607"
"Cal St. Fullerton",3,33,25,116,0.069,32,5,7,43,67,4,1,10,2,44,0,"5667607"
"Southern Ill.",3,40,11,76,0.382,33,11,9,31,47,4,0,12,1,57,0,"5667611"
"Idaho",3,28,15,77,0.169,23,4,7,23,64,11,0,6,1,35,0,"5667611"
"UC Riverside",4,47,27,150,0.133,46,9,12,66,89,7,1,18,0,66,0,"5667756"
"Georgetown",4,50,20,146,0.205,50,5,9,68,76,9,4,24,0,71,0,"5667756"
"South Carolina",3,37,10,82,0.329,36,7,7,30,45,2,1,16,0,53,0,"5667860"
"Colgate",3,32,23,94,0.096,30,2,8,30,66,7,1,6,2,38,0,"5667860"
"McNeese",4,43,17,110,0.236,41,1,9,28,85,6,0,22,3,55,1,"5667680"
"Texas A&M",4,61,22,120,0.325,59,6,10,41,69,1,0,14,2,74,0,"5667680"
"Bellarmine",4,56,20,159,0.226,45,3,16,58,91,5,2,10,0,66,0,"5667682"
"Illinois St.",4,58,19,148,0.264,57,5,9,71,74,3,2,14,0,72,0,"5667682"
"Little Rock",3,42,17,96,0.26,41,7,4,38,61,4,1,12,3,56,0,"5667717"
"Central Ark.",3,41,20,106,0.198,38,4,6,33,70,7,1,10,0,51,0,"5667717"
"Houston Christian",3,37,18,102,0.186,31,7,1,45,48,2,2,14,1,53,0,"5667728"
"Texas Southern",3,32,20,109,0.11,26,2,8,35,73,7,5,2,0,40,2,"5667728"
"Southeast Mo. St.",4,41,32,164,0.055,36,3,7,65,89,5,2,10,1,51,2,"5667731"
"Ole Miss",4,51,25,150,0.173,49,5,8,74,71,3,4,12,5,66,0,"5667731"
"UT Arlington",3,41,13,88,0.318,38,10,8,36,0,4,2,2,0,54,0,"5667733"
"Jackson St.",3,28,16,84,0.143,26,4,8,27,0,10,1,10,2,38,0,"5667733"
"Stony Brook",5,60,19,170,0.241,57,3,14,70,94,6,0,18,8,72,0,"5667758"
"James Madison",5,62,21,165,0.248,58,6,10,76,82,3,1,18,2,78,0,"5667758"
"George Mason",3,32,23,97,0.093,32,3,7,27,65,7,0,8,0,39,0,"5667760"
"American",3,38,15,85,0.271,38,7,9,34,53,3,0,10,4,50,0,"5667760"
"Marshall",3,27,15,101,0.119,25,1,2,39,66,6,2,8,1,34,0,"5667769"
"Davidson",3,51,15,116,0.31,50,6,7,49,50,1,3,2,1,61,0,"5667769"
"Eastern Ky.",4,43,21,135,0.163,40,6,6,51,92,8,1,8,1,54,0,"5667772"
"Boston College",4,60,22,140,0.271,55,8,5,58,71,6,1,28,2,83,0,"5667772"
"Mercer",3,37,14,80,0.288,35,12,4,36,40,3,0,8,0,53,0,"5667788"
"Rhode Island",3,20,22,84,-0.024,20,3,3,24,69,12,3,4,2,28,0,"5667788"
"William & Mary",3,22,19,91,0.033,19,1,0,29,66,10,0,4,1,25,0,"5667793"
"Virginia",3,44,17,93,0.29,39,10,8,42,50,1,0,16,0,62,0,"5667793"
"Tulane",4,44,24,118,0.169,44,2,7,36,86,8,0,6,3,49,0,"5667750"
"North Dakota",4,57,18,118,0.331,51,8,9,43,68,2,2,14,1,74,0,"5667750"
"Butler",3,27,21,104,0.058,26,2,10,48,64,9,2,14,3,38,0,"5667749"
"Belmont",3,36,23,113,0.115,33,9,12,46,56,2,1,12,0,52,0,"5667749"
"Miami (OH)",4,40,26,113,0.124,36,17,3,33,60,1,3,14,0,67,0,"5667810"
"Norfolk St.",4,38,27,103,0.107,37,1,9,40,91,17,1,11,3,45.5,0,"5667810"
"Saint Mary's (CA)",3,29,21,92,0.087,26,4,6,30,64,5,0,10,2,38,0,"5667622"
"Cal Poly",3,43,7,87,0.414,40,5,10,34,45,4,2,14,1,57,0,"5667622"
"Tennessee St.",3,34,21,104,0.125,33,1,5,38,70,6,3,2,0,39,0,"5667746"
"Boise St.",3,42,13,96,0.302,41,6,3,39,48,1,2,12,1,56,0,"5667746"
"UMES",3,32,23,99,0.091,31,8,6,55,55,7,8,0,1,48,0,"5697071"
"Mercyhurst",3,23,20,98,0.031,22,7,11,47,67,8,1,0,3,31,1,"5697071"
"South Fla.",3,30,16,84,0.167,26,5,15,31,61,6,0,2,0,36,0,"5667885"
"Georgia",3,37,9,80,0.35,30,6,12,34,43,5,2,12,0,51,0,"5667885"
"FIU",3,26,18,96,0.083,24,2,4,33,63,4,2,8,0,34,0,"5667840"
"Dayton",3,49,12,100,0.37,45,4,10,44,49,2,0,14,0,60,0,"5667840"
"FDU",3,28,19,82,0.11,23,8,6,26,66,6,3,6,1,42,0,"5667837"
"Temple",3,45,14,93,0.333,44,6,8,29,58,8,7,6,3,61,0,"5667837"
"App State",5,61,27,152,0.224,59,2,15,73,86,8,4,10,2,72,0,"5667833"
"Ohio",5,56,22,160,0.213,52,8,20,52,94,2,3,26,1,80,0,"5667833"
"Houston",4,49,10,122,0.32,46,8,8,49,67,5,0,12,3,63,0,"5667794"
"Washington St.",4,48,31,140,0.121,45,5,5,61,84,8,1,6,0,57,0,"5667794"
"New Orleans",5,69,33,193,0.187,63,5,11,97,92,8,2,10,0,81,0,"5667113"
"Ark.-Pine Bluff",5,47,23,187,0.128,36,8,11,80,101,5,1,32,0,72,1,"5667113"
"New Hampshire",5,64,26,176,0.216,59,8,9,83,95,3,3,24,1,87,0,"5685067"
"Maryland",5,62,29,192,0.172,58,3,11,77,103,8,1,18,1,75,0,"5685067"
"Ball St.",3,38,16,89,0.247,35,1,4,27,69,10,2,12,4,47,0,"5667846"
"Fla. Atlantic",3,46,11,91,0.385,43,10,6,31,53,1,1,10,2,62,0,"5667846"
"Duquesne",4,55,21,112,0.304,50,13,17,28,75,7,4,4,0,74,1,"5667856"
"Morgan St.",4,32,22,88,0.114,31,7,4,28,78,13,5,10,1,49,0,"5667856"
"Northwestern St.",4,44,16,128,0.219,36,5,14,59,77,6,1,14,0,57,0,"5667867"
"Jacksonville",4,54,27,150,0.18,50,6,15,62,76,5,1,10,1,66,0,"5667867"
"Howard",3,30,19,95,0.116,29,5,5,42,64,9,1,2,0,37,0,"5667828"
"George Washington",3,39,11,97,0.289,37,9,10,38,52,5,2,8,0,54,0,"5667828"
"Coppin St.",4,52,24,147,0.19,51,5,10,54,92,4,3,10,2,65,0,"5667830"
"St. John's (NY)",4,59,21,151,0.252,56,4,4,60,75,5,7,8,4,74,0,"5667830"
"Charlotte",4,43,17,130,0.2,40,5,7,49,93,6,0,16,4,56,0,"5667832"
"Furman",4,65,16,141,0.348,57,6,4,58,64,5,1,18,3,81,0,"5667832"
"UIC",5,64,23,135,0.304,63,9,13,51,80,8,1,20,4,84,0,"5667819"
"North Dakota St.",5,45,26,128,0.148,43,8,9,35,97,9,2,12,3,61,1,"5667819"
"UIW",4,52,19,144,0.229,48,7,8,57,68,6,1,4,1,62,0,"5667816"
"Prairie View",4,40,23,132,0.129,39,6,7,64,82,7,2,16,4,56,1,"5667816"
