"Name","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Concord",3,36,14,111,0.198,32,6,2,50,46,2,1,6,0,46,0,"3239184"
"Missouri S&T",4,49,21,146,0.192,44,5,5,57,86,2,1,18,5,64,2,"3239177"
"Gannon",4,68,23,173,0.26,56,2,14,66,94,5,2,16,1,80,3,"3239177"
"USC Aiken",3,41,13,109,0.257,41,12,7,54,46,3,2,4,2,57,0,"3239157"
"Converse",3,28,12,99,0.162,27,3,8,44,67,12,3,6,2,37,0,"3239157"
"Slippery Rock",3,37,10,113,0.239,33,9,6,44,57,3,2,18,2,57,0,"3239153"
"Ursuline",3,37,25,116,0.103,36,3,2,52,67,9,0,2,1,41,1,"3239153"
"Ohio Dominican",5,80,27,192,0.276,75,14,5,89,97,7,1,6,0,98,3,"3239150"
"Bloomsburg",5,50,14,161,0.224,40,7,1,67,107,14,0,14,1,64,1,"3239150"
"Thomas More",4,54,28,178,0.146,47,6,9,85,89,4,1,4,0,63,0,"3239148"
"Wayne St. (MI)",4,53,15,158,0.241,51,4,9,90,75,6,1,18,0,67,0,"3239148"
"Kutztown",3,28,17,91,0.121,25,3,7,48,68,10,1,0,0,32,2,"3239142"
"Southern Conn. St.",3,29,12,111,0.153,27,10,5,34,52,3,5,1,0,44.5,0,"3239142"
"Wis.-Parkside",3,40,16,90,0.267,32,10,5,45,40,1,0,12,1,56,1,"3239098"
"D'Youville",3,23,16,92,0.076,19,1,8,31,69,10,1,8,3,29,0,"3239098"
"Henderson St.",3,41,16,107,0.234,39,8,3,57,44,2,0,10,0,54,2,"3239118"
"Huston-Tillotson",3,22,17,102,0.049,19,2,4,48,71,8,0,4,0,26,1,"3239118"
"Sioux Falls",3,50,11,114,0.342,47,5,6,57,58,4,3,8,3,62,1,"3239094"
"William Jewell",3,36,16,119,0.168,35,4,2,47,67,5,0,4,0,42,2,"3239094"
"Ky. Wesleyan",3,28,25,99,0.03,28,5,9,39,65,4,0,10,2,38,2,"3239091"
"Rockhurst",3,33,15,94,0.191,32,4,8,37,52,5,0,17,2,45.5,2,"3239091"
"Dillard",4,46,28,119,0.151,42,10,11,54,71,5,0,8,0,60,2,"3239096"
"Lane",4,30,22,122,0.066,27,5,8,40,84,10,0,13,1,41.5,3,"3239096"
"Bluefield St.",3,26,19,106,0.066,23,6,3,35,69,6,3,4,0,37,0,"3239188"
"Mars Hill",3,39,13,97,0.268,35,6,4,47,49,6,2,2,0,48,0,"3239188"
"Florida Tech",3,23,21,104,0.019,22,3,1,42,63,7,2,6,0,31,0,"3239189"
"St. Cloud St.",3,45,15,106,0.283,42,7,10,48,53,3,1,10,0,58,1,"3239189"
"Francis Marion",3,25,10,89,0.169,22,6,7,23,65,7,0,2,0,32,0,"3239192"
"Lander",3,46,3,91,0.473,39,7,8,33,42,6,1,6,0,57,0,"3239192"
"Tusculum",4,39,25,128,0.109,33,7,15,49,83,7,1,10,1,52,0,"3239191"
"Lee",4,49,19,125,0.24,46,7,13,56,68,7,1,14,1,64,0,"3239191"
"Ouachita Baptist",4,50,22,152,0.184,47,6,1,73,88,11,1,4,0,59,1,"3239160"
"N.M. Highlands",4,65,20,168,0.268,62,11,12,74,95,6,2,24,0,90,3,"3239160"
"Christian Brothers",4,50,27,199,0.116,47,7,14,94,97,4,4,0,5,61,0,"3239163"
"Truman St.",4,51,22,172,0.169,48,4,0,106,79,7,5,2,12,61,4,"3239163"
"Bemidji St.",4,50,29,137,0.153,49,5,15,61,85,7,0,10,1,60,0,"3239164"
"Alabama Huntsville",4,41,19,132,0.167,37,7,13,48,76,5,3,12,1,57,1,"3239164"
"Texas Woman's",3,44,20,124,0.194,44,2,6,55,69,2,0,10,1,51,0,"3239171"
"Neb.-Kearney",3,47,11,119,0.303,45,2,5,50,58,2,4,6,0,56,1,"3239171"
"West Ala.",4,43,34,149,0.06,40,5,11,49,93,7,0,2,0,49,3,"3239139"
"Midwestern St.",4,39,15,111,0.216,37,7,4,57,59,5,0,8,3,50,2,"3239139"
"Cameron",3,30,11,125,0.152,30,5,5,79,65,5,1,16,0,44,1,"3239133"
"Mo. Southern St.",3,55,23,172,0.186,44,5,11,78,67,5,1,2,1,62,0,"3239133"
"Wheeling",5,66,31,171,0.205,65,3,0,86,78,4,1,10,0,75,0,"3239162"
"Mississippi Col.",5,51,21,166,0.181,49,4,11,65,104,3,5,16,1,68,0,"3239162"
"Mary",3,33,23,123,0.081,32,2,6,54,72,3,4,6,1,42,1,"3239149"
"Lubbock Christian",3,41,14,112,0.241,36,3,1,58,49,2,1,8,3,49,1,"3239149"
"Bowie St.",3,17,15,84,0.024,16,3,6,32,68,9,0,4,2,22,0,"3239226"
"Walsh",3,35,15,94,0.213,30,9,5,45,39,3,1,4,1,47,0,"3239226"
"Eckerd",3,38,8,80,0.375,36,10,2,38,33,3,2,14,1,57,0,"3239225"
"Dominican (NY)",3,22,21,89,0.011,22,3,3,30,72,10,1,2,1,27,0,"3239225"
"Missouri Western",3,37,11,84,0.31,27,11,7,31,45,3,0,8,3,52,1,"3239174"
"Arkansas Tech",3,25,18,82,0.085,23,3,5,28,66,11,0,2,2,29,0,"3239174"
"Simon Fraser",4,37,23,138,0.101,35,8,17,56,80,7,0,10,2,50,0,"3238924"
"Chaminade",4,48,20,140,0.2,42,7,15,64,65,8,0,12,2,61,0,"3238924"
"Albany St. (GA)",4,31,26,132,0.038,29,4,10,43,91,9,2,18,0,46,1,"3239210"
"Georgia College",4,47,24,132,0.174,38,9,6,52,59,4,2,6,2,61,0,"3239210"
"Franklin Pierce",4,44,21,145,0.159,40,8,3,59,80,8,0,14,1,59,2,"3239203"
"Molloy",4,50,26,146,0.164,47,8,6,66,86,8,4,10,0,67,2,"3239203"
"Wilmington (DE)",4,29,27,124,0.016,25,12,6,45,86,13,1,8,0,46,6,"3239071"
"Indiana (PA)",4,49,27,128,0.172,43,13,14,60,85,12,1,16,0,71,8,"3239071"
"Cal Poly Pomona",3,48,8,91,0.44,35,7,5,37,45,5,3,6,0,61,1,"3239064"
"West Virginia St.",3,27,9,81,0.222,23,5,3,30,68,7,1,4,1,35,3,"3239064"
"Barry",4,50,26,120,0.2,48,7,5,56,73,3,1,6,2,61,1,"3240304"
"Flagler",4,50,19,135,0.23,46,3,15,38,89,7,5,10,0,63,1,"3240304"
"Wingate",3,40,11,111,0.261,38,8,5,62,43,2,2,8,0,54,1,"3240240"
"Emmanuel (GA)",3,24,20,114,0.035,23,2,3,53,68,8,2,4,2,30,1,"3240240"
"Biola",5,61,23,157,0.242,55,9,11,76,85,7,4,12,2,80,0,"3239082"
"Cal St. San Marcos",5,50,25,168,0.149,49,7,8,63,96,9,2,8,3,63,2,"3239082"
"Palm Beach Atl.",3,37,17,92,0.217,35,10,5,26,52,9,1,8,3,52,0,"3239269"
"Glenville St.",3,23,20,73,0.041,19,9,4,31,68,10,1,2,2,34,1,"3239269"
"Hillsdale",5,57,27,192,0.156,52,6,7,91,92,3,9,0,6,72,7,"3239276"
"Winona St.",5,54,22,205,0.156,47,3,10,81,98,6,11,6,6,71,3,"3239276"
"Augusta",3,34,14,129,0.155,32,2,5,55,70,11,0,12,1,42,0,"3240239"
"Emmanuel (GA)",3,41,14,125,0.216,39,11,3,63,52,2,0,10,2,57,0,"3240239"
"Harris-Stowe",3,36,20,126,0.127,29,4,7,49,64,6,1,8,0,45,5,"3239228"
"Kentucky St.",3,27,19,113,0.071,21,6,6,49,66,4,1,2,0,35,3,"3239228"
"Anderson (SC)",5,80,30,197,0.254,71,7,6,84,95,8,2,6,0,92,2,"3239290"
"Fairmont St.",5,50,17,172,0.192,48,8,3,71,104,7,0,12,1,64,1,"3239290"
"LaGrange",4,31,16,125,0.12,22,7,8,47,84,14,0,6,1,41,1,"3239288"
"Fort Valley St.",4,57,25,160,0.2,50,14,14,66,79,7,0,8,0,75,1,"3239288"
"Cal St. East Bay",4,51,23,172,0.163,44,5,7,70,98,8,0,0,0,56,0,"3239109"
"Wayne St. (NE)",4,60,13,149,0.315,56,8,1,78,66,5,2,10,1,75,0,"3239109"
"Okla. Christian",3,23,15,86,0.093,23,7,6,36,66,10,0,6,2,33,0,"3239117"
"Saint Martin's",3,43,10,97,0.34,41,10,8,44,44,7,1,4,3,56,0,"3239117"
"Westmont",4,51,25,123,0.211,50,9,7,49,78,9,1,12,1,67,0,"3239250"
"Minnesota St.",4,41,21,132,0.152,35,9,7,35,84,9,3,14,4,60,1,"3239250"
"Fort Lewis",5,47,27,179,0.112,43,5,12,70,98,4,3,8,0,59,1,"3239258"
"St. Edward's",5,62,29,170,0.194,58,4,10,93,81,5,6,12,2,78,1,"3239258"
"Lees-McRae",3,50,14,103,0.35,48,3,6,54,43,3,0,2,0,54,0,"3239353"
"Johnson C. Smith",3,23,12,97,0.113,22,3,6,31,67,3,2,2,1,29,1,"3239353"
"Union (TN)",3,19,15,77,0.052,18,2,3,34,70,9,0,2,1,22,2,"3239259"
"DBU",3,44,5,85,0.459,42,9,3,40,30,2,4,2,0,58,2,"3239259"
"Tex. Permian Basin",3,30,4,79,0.329,29,9,4,42,24,3,1,10,0,45,0,"3239434"
"Southwest (NM)",3,13,27,89,-0.157,11,3,3,38,69,9,0,0,0,16,3,"3239434"
"York (NE)",3,21,18,84,0.036,18,2,0,33,65,12,1,4,1,26,0,"3239151"
"South Dakota Mines",3,43,12,93,0.333,39,12,8,42,47,2,0,14,0,62,0,"3239151"
"Fresno Pacific",3,37,18,104,0.183,31,7,4,53,48,3,0,6,0,47,0,"3239179"
"Western N.M.",3,33,16,104,0.163,28,3,13,45,69,7,0,4,0,38,2,"3239179"
"Minn. Duluth",4,65,15,132,0.379,61,2,12,58,72,3,1,4,4,70,0,"3239299"
"Ferris St.",4,48,14,125,0.272,42,3,9,46,79,2,3,4,2,56,0,"3239299"
"New Haven",3,43,8,83,0.422,39,8,9,42,36,5,0,8,0,55,0,"3239307"
"Central St. (OH)",3,21,15,88,0.068,20,5,9,30,65,8,0,4,2,28,0,"3239307"
"Saginaw Valley",4,50,25,135,0.185,40,13,14,53,75,11,2,18,1,74,1,"3239313"
"Lake Erie",4,36,25,125,0.088,34,11,14,47,89,13,0,10,1,52,0,"3239313"
"Valdosta St.",5,59,34,194,0.129,51,5,8,82,101,14,4,18,4,77,0,"3239324"
"Mount Olive",5,54,35,183,0.104,51,14,8,90,102,5,1,10,1,74,0,"3239324"
"Northwood",5,52,21,151,0.205,46,7,13,60,75,3,5,2,3,65,3,"3239329"
"Minn.-Crookston",5,30,24,141,0.043,28,3,6,53,91,7,4,2,2,38,3,"3239329"
"Kutztown",5,53,20,162,0.204,47,10,14,67,89,5,1,0,0,64,0,"3239332"
"Bridgeport",5,46,20,160,0.163,30,5,13,60,94,10,4,0,1,55,0,"3239332"
"Ark.-Fort Smith",3,33,12,91,0.231,29,12,6,41,39,1,1,16,0,54,0,"3239333"
"Belmont Abbey",3,22,19,100,0.03,16,1,4,33,67,12,1,0,0,24,0,"3239333"
"Ohio Dominican",5,64,32,176,0.182,56,8,11,72,99,7,3,14,2,82,1,"3239355"
"California (PA)",5,51,27,169,0.142,42,7,7,65,103,8,2,18,1,69,3,"3239355"
"Tampa",4,59,20,148,0.264,53,2,8,62,74,2,4,14,3,72,2,"3239279"
"Central Mo.",4,44,33,152,0.072,36,2,5,50,94,2,0,12,5,52,2,"3239279"
"East Central",3,22,19,82,0.037,21,6,4,23,65,7,2,4,0,32,1,"3239268"
"Davenport",3,44,18,94,0.277,39,7,8,31,53,6,1,8,5,56,0,"3239268"
"Central Wash.",5,55,27,172,0.163,47,9,10,63,98,5,2,16,3,74,1,"3239129"
"CSUSB",5,66,24,162,0.259,60,5,10,64,90,9,6,20,1,87,1,"3239129"
"Shorter",4,46,29,148,0.115,46,8,8,70,80,7,1,8,0,59,0,"3239360"
"Coker",4,41,25,147,0.109,39,7,8,64,82,8,1,6,0,52,0,"3239360"
"UIndy",4,59,19,177,0.226,51,4,2,89,80,7,3,18,0,75,0,"3239414"
"Adelphi",4,55,36,198,0.096,49,7,7,89,103,4,2,8,0,68,0,"3239414"
"East Stroudsburg",4,42,20,149,0.148,41,5,10,73,78,4,1,8,0,52,0,"3239409"
"Frostburg St.",4,57,25,170,0.188,50,4,17,76,82,5,2,10,1,68,0,"3239409"
"Rollins",3,46,15,105,0.295,44,8,7,48,54,2,0,12,0,60,1,"3239406"
"Millersville",3,32,16,110,0.145,28,2,5,42,68,8,2,4,0,38,0,"3239406"
"Lincoln Memorial",3,31,16,84,0.179,31,12,11,40,44,7,0,6,0,46,0,"3239371"
"Erskine",3,18,21,82,-0.037,16,7,10,31,62,12,2,8,1,31,0,"3239371"
"Southwest Baptist",3,32,13,104,0.183,32,10,3,50,45,4,3,4,3,47,0,"3727639"
"Newman",3,27,25,109,0.018,26,4,3,51,71,10,2,4,0,35,2,"3727639"
"Mo.-St. Louis",4,47,20,119,0.227,46,11,10,46,75,5,4,6,1,65,0,"3239331"
"Lynn",4,43,28,119,0.126,37,5,5,47,82,11,2,14,2,57,1,"3239331"
"Northern St.",3,27,12,89,0.169,25,6,5,48,35,0,2,4,0,37,1,"3239285"
"Ark.-Monticello",3,17,23,98,-0.061,16,0,5,41,68,6,3,0,2,20,9,"3239285"
"CSU Pueblo",4,49,22,133,0.203,44,8,13,48,82,6,1,14,2,65,2,"3239282"
"Tex. A&M-Kingsville",4,49,16,125,0.264,45,6,10,58,73,8,6,12,1,67,2,"3239282"
"Okla. Baptist",3,36,15,111,0.189,35,5,11,38,71,4,1,6,0,45,1,"3239287"
"Spring Hill",3,40,12,99,0.283,38,4,2,48,52,5,0,14,0,51,4,"3239287"
"Young Harris",4,46,26,147,0.136,39,14,11,64,83,8,0,10,0,65,2,"3239425"
"West Ga.",4,42,24,146,0.123,40,8,7,66,82,14,0,12,2,56,2,"3239425"
"Black Hills St.",4,51,23,153,0.183,48,10,14,59,87,7,4,4,1,67,0,"3239310"
"Southeastern Okla.",4,49,21,146,0.192,44,7,9,64,76,10,2,6,2,61,0,"3239310"
"Southwestern Okla.",3,42,5,84,0.44,39,9,6,52,35,2,1,12,0,58,0,"3239262"
"Western Colo.",3,27,15,102,0.118,26,2,8,32,68,9,0,2,2,30,0,"3239262"
"Fort Hays St.",3,35,21,98,0.143,34,5,2,40,69,4,0,6,2,43,2,"3239420"
"Findlay",3,42,9,100,0.33,35,4,4,38,53,5,1,8,0,51,0,"3239420"
"Colo. Christian",4,56,21,141,0.248,52,7,12,59,74,2,1,16,1,72,1,"3239320"
"Augustana (SD)",4,45,22,137,0.168,41,2,8,49,83,7,1,20,0,58,3,"3239320"
"Upper Iowa",3,44,16,125,0.224,42,8,3,60,68,4,1,8,0,57,0,"3239306"
"Alas. Fairbanks",3,47,17,130,0.231,43,4,5,55,72,8,0,10,2,56,2,"3239306"
"Seton Hill",4,36,22,111,0.126,34,6,12,44,78,6,4,2,0,47,0,"3239445"
"Nova Southeastern",4,53,24,127,0.228,49,6,14,45,74,6,2,14,0,68,0,"3239445"
"American Int'l",4,42,30,148,0.081,39,9,8,67,87,5,5,0,0,56,0,"3239036"
"Hawaii Hilo",4,46,17,138,0.21,43,5,9,68,77,9,5,6,0,59,1,"3239036"
"Bridgeport",5,42,16,145,0.179,38,7,8,65,86,9,0,0,0,49,1,"3239538"
"Southern Conn. St.",5,47,19,150,0.187,40,9,8,63,80,7,2,0,0,58,0,"3239538"
"Slippery Rock",3,48,16,141,0.227,46,3,2,64,62,7,0,4,0,53,0,"3239545"
"Elizabeth City St.",3,34,22,126,0.095,32,7,2,66,73,3,1,8,5,46,1,"3239545"
"Washburn",3,38,30,127,0.063,37,3,7,54,69,1,0,10,0,46,0,"3239931"
"Fla. Southern",3,37,14,109,0.211,37,1,5,55,58,3,7,16,1,53,2,"3239931"
"Northwest Nazarene",4,53,18,137,0.255,46,13,9,57,64,6,1,4,0,69,0,"3239345"
"Dominican (CA)",4,33,21,129,0.093,29,6,5,55,87,13,0,6,0,42,1,"3239345"
"AUM",4,52,23,164,0.177,38,6,5,65,70,5,2,12,0,66,0,"3239526"
"Newberry",4,36,18,148,0.122,28,5,6,54,89,6,0,16,0,49,0,"3239526"
"Converse",3,26,20,120,0.05,23,3,5,49,67,5,0,4,0,31,0,"3239504"
"Lenoir-Rhyne",3,46,14,115,0.278,41,5,8,67,47,3,1,4,0,54,0,"3239504"
"Emory & Henry",3,34,22,111,0.108,31,6,12,45,65,8,3,2,0,44,1,"3239520"
"Barton",3,32,12,98,0.204,31,8,9,46,59,6,3,4,0,45,2,"3239520"
"UNC Pembroke",4,50,25,123,0.203,48,10,11,51,79,8,1,10,2,66,0,"3239455"
"Cedarville",4,45,24,126,0.167,42,8,12,38,86,10,2,16,1,63,1,"3239455"
"Augusta",4,61,19,185,0.227,54,5,6,71,87,10,2,6,1,71,1,"3239470"
"Embry-Riddle (FL)",4,54,11,163,0.264,51,10,5,76,85,5,1,16,0,73,0,"3239470"
"West Liberty",5,65,29,188,0.191,62,4,12,92,99,4,2,16,0,79,3,"3239478"
"Ashland",5,61,19,183,0.23,59,4,11,77,92,4,3,22,2,79,4,"3239478"
"LeMoyne-Owen",3,22,21,93,0.011,19,6,3,29,0,10,0,2,0,29,0,"3239408"
"Mississippi Val.",3,38,15,96,0.24,30,10,7,38,0,6,2,6,0,53,0,"3239408"
"Henderson St.",3,29,27,122,0.016,26,1,4,55,66,4,1,10,0,36,0,"3239402"
"Angelo St.",3,40,17,120,0.192,38,4,8,55,53,1,0,14,0,51,0,"3239402"
"Emporia St.",3,46,14,108,0.296,43,4,3,44,56,3,1,14,0,58,1,"3239396"
"William Jewell",3,37,18,103,0.184,35,3,5,41,70,4,2,10,1,47,2,"3239396"
"Northwest Mo. St.",5,58,32,168,0.155,55,7,4,69,97,8,1,10,0,71,2,"3239379"
"Rockhurst",5,54,19,148,0.236,52,8,5,68,88,7,0,30,3,77,2,"3239379"
"Winston-Salem",3,15,17,87,-0.023,13,4,4,34,66,7,0,0,0,19,4,"3238899"
"Talladega",3,36,10,99,0.263,23,7,9,42,39,4,2,2,0,46,2,"3238899"
"Shippensburg",3,21,19,97,0.021,21,3,2,28,66,9,1,8,1,29,0,"3239499"
"Clarion",3,44,10,88,0.386,43,9,7,49,44,3,3,22,0,67,0,"3239499"
"Concordia-St. Paul",3,38,10,92,0.304,35,8,7,40,56,5,4,2,12,51,0,"3239494"
"Northern Mich.",3,37,20,117,0.145,32,5,5,35,69,8,2,0,4,44,1,"3239494"
"Azusa Pacific",3,29,15,83,0.169,27,10,3,40,41,6,2,12,0,47,0,"3239358"
"UC-Colo. Springs",3,25,23,101,0.02,23,6,10,31,73,10,1,8,1,36,1,"3239358"
"Western Ore.",4,49,16,116,0.284,45,17,8,42,75,5,2,16,0,76,3,"3239280"
"Chico St.",4,46,22,122,0.197,41,5,5,43,86,17,2,2,0,54,2,"3239280"
"Montevallo",3,29,26,107,0.028,27,5,7,44,70,6,1,6,1,38,0,"3239454"
"Harding",3,33,18,100,0.15,29,6,5,47,56,5,5,6,0,47,0,"3239454"
"Southern Nazarene",5,49,24,163,0.153,46,8,6,77,87,5,6,6,0,66,1,"3239451"
"UT Tyler",5,68,28,181,0.221,65,5,16,81,99,8,6,2,0,80,0,"3239451"
"Quincy",3,38,11,80,0.338,34,10,2,37,32,2,1,12,2,55,1,"3239550"
"N.M. Highlands",3,22,17,82,0.061,21,2,7,25,72,10,1,8,1,29,1,"3239550"
"Carson-Newman",3,25,16,98,0.092,23,1,9,32,67,4,2,6,4,31,1,"3239532"
"Trevecca Nazarene",3,44,20,100,0.24,38,4,7,43,48,1,1,2,1,50,1,"3239532"
"Seattle Pacific",3,39,21,105,0.171,36,1,10,41,67,4,0,8,1,44,2,"3239291"
"Point Loma",3,40,17,105,0.219,36,4,9,37,61,1,1,16,2,53,3,"3239291"
"Lewis",3,43,5,89,0.427,38,9,5,32,45,1,2,4,1,56,0,"3239292"
"Cal St. San Marcos",3,38,16,94,0.234,37,1,6,34,69,9,1,0,0,40,0,"3239292"
"Adams St.",3,33,21,102,0.118,30,2,10,36,67,5,2,4,0,39,4,"3239517"
"West Tex. A&M",3,34,12,86,0.256,34,5,6,40,48,2,0,10,2,44,3,"3239517"
"Cal State LA",3,42,17,79,0.316,37,9,12,31,42,2,0,4,2,53,0,"3239343"
"Western Wash.",3,19,12,66,0.106,19,2,9,20,62,9,2,8,1,27,1,"3239343"
"Northwestern Okla.",4,35,27,125,0.064,34,5,7,43,90,7,5,2,1,46,2,"3239465"
"Mo. Southern St.",4,53,19,126,0.27,49,7,6,53,62,5,3,20,0,73,1,"3239465"
"Pittsburg St.",4,37,25,131,0.092,35,6,8,55,89,5,1,0,3,44,1,"3239377"
"Colo. Sch. of Mines",4,59,27,151,0.212,51,5,9,63,74,6,2,10,1,71,1,"3239377"
"Purdue Northwest",5,57,25,171,0.187,54,10,8,74,96,10,0,16,3,75,0,"3239361"
"Westminster (UT)",5,64,20,165,0.267,58,10,12,75,97,10,1,10,1,80,3,"3239361"
"Minot St.",5,57,37,196,0.102,52,7,9,88,101,4,1,16,2,73,2,"3239362"
"Mont. St. Billings",5,59,26,184,0.179,55,4,11,86,96,7,5,20,3,78,1,"3239362"
"MSU Moorhead",4,41,20,150,0.14,37,7,9,54,90,7,2,4,1,52,2,"3239368"
"Chadron St.",4,54,23,144,0.215,49,7,3,74,73,7,4,12,1,71,4,"3239368"
"Central Okla.",3,53,12,123,0.333,47,5,5,57,42,1,1,2,1,60,0,"3239515"
"Midwestern St.",3,25,12,99,0.131,24,1,2,51,69,5,1,4,0,29,1,"3239515"
"Colorado Mesa",3,48,14,114,0.298,47,2,1,53,55,4,1,2,2,52,0,"3239321"
"San Fran. St.",3,39,18,117,0.179,35,4,4,42,73,2,0,10,0,48,3,"3239321"
"Florida Tech",4,31,23,114,0.07,31,6,5,44,86,12,2,6,0,42,0,"3239593"
"Cal Poly Humboldt",4,56,26,135,0.222,49,12,11,51,71,6,1,12,1,75,0,"3239593"
"Minnesota St.",5,59,20,175,0.223,57,8,9,83,80,6,3,18,2,79,0,"3239386"
"Cal St. Monterey Bay",5,54,29,186,0.134,48,6,11,72,101,8,2,8,0,66,1,"3239386"
"Wayne St. (NE)",3,47,7,104,0.385,42,7,3,54,39,0,3,6,4,60,0,"3239514"
"CUI",3,29,15,104,0.135,29,0,3,43,70,7,0,2,2,30,0,"3239514"
"Sonoma St.",3,21,21,86,0,20,3,8,30,65,11,2,4,1,28,3,"3239205"
"Chaminade",3,29,11,78,0.231,22,11,9,34,37,3,3,14,0,50,0,"3239205"
"Western N.M.",3,18,20,111,-0.018,16,0,3,50,71,8,0,8,0,22,6,"3239466"
"Stanislaus St.",3,38,11,104,0.26,35,8,2,62,31,0,3,10,0,54,0,"3239466"
"Regis (CO)",4,44,14,110,0.273,41,11,6,42,84,11,0,13,1,61.5,2,"3239568"
"CSUSB",4,60,17,125,0.344,54,11,9,50,76,11,3,4,0,76,0,"3239568"
"St. Cloud St.",3,46,14,114,0.281,46,5,11,47,51,3,0,6,0,54,0,"3239482"
"Alas. Anchorage",3,28,17,96,0.115,28,3,7,46,62,5,1,4,0,34,0,"3239482"
"Simon Fraser",3,49,14,111,0.315,46,9,8,50,53,4,5,0,0,63,0,"3239302"
"Hawaii Pacific",3,25,12,96,0.135,23,4,3,39,65,9,6,0,0,35,0,"3239302"
"Cal Poly Pomona",3,44,7,95,0.389,36,3,6,41,46,2,2,10,2,54,0,"3239595"
"Hawaii Hilo",3,33,20,112,0.116,29,2,4,38,68,3,0,4,1,37,1,"3239595"
"Harris-Stowe",3,32,12,90,0.222,28,6,2,37,55,7,2,0,0,40,3,"3239603"
"Lane",3,29,22,107,0.065,26,7,4,33,71,6,2,8,1,42,2,"3239603"
"Minn. Duluth",3,41,16,102,0.245,39,8,5,57,42,3,1,10,0,55,0,"3239604"
"Malone",3,23,17,106,0.057,21,3,3,42,69,8,2,10,0,33,0,"3239604"
"North Greenville",3,32,9,91,0.253,31,7,8,36,0,5,0,8,2,43,0,"3238913"
"Chowan",3,28,24,100,0.04,25,5,6,39,0,7,1,2,1,35,3,"3238913"
"Glenville St.",4,33,25,106,0.075,28,13,6,36,80,6,1,6,1,50,1,"3239597"
"Shepherd",4,51,18,123,0.268,41,6,11,40,72,13,1,14,2,65,0,"3239597"
"Wayne St. (MI)",4,53,18,143,0.245,48,1,13,57,78,5,6,2,0,61,0,"3239858"
"UIndy",4,52,8,130,0.338,50,5,8,59,67,1,1,14,0,65,0,"3239858"
"Adelphi",3,39,6,86,0.384,38,7,7,43,41,4,1,14,0,54,0,"3239616"
"Thomas More",3,26,25,103,0.01,24,4,4,34,66,7,0,6,1,33,0,"3239616"
"Walsh",3,37,17,130,0.154,28,4,7,57,55,4,4,4,0,47,0,"3239621"
"Shaw",3,28,21,127,0.055,26,4,5,63,67,4,1,10,0,38,0,"3239621"
"Winona St.",4,55,12,189,0.228,48,6,11,68,77,5,2,4,17,65,0,"3239696"
"Lake Superior St.",4,52,19,177,0.186,47,5,7,78,85,6,5,0,8,62,3,"3239696"
"Tiffin",3,43,13,107,0.28,38,16,3,43,58,4,1,6,3,63,4,"3239611"
"Ouachita Baptist",3,34,14,100,0.2,31,4,2,39,70,16,0,6,0,41,0,"3239611"
"Mary",3,40,8,115,0.278,38,5,3,51,64,3,4,6,5,52,0,"3239617"
"Southeastern Okla.",3,48,22,134,0.194,41,3,3,60,69,5,2,2,3,54,2,"3239617"
"Okla. Baptist",4,52,20,149,0.215,50,3,7,69,84,5,1,16,3,64,0,"3239612"
"West Florida",4,56,15,154,0.266,51,5,6,63,71,3,2,12,6,69,0,"3239612"
"East Central",5,63,32,187,0.166,57,6,11,75,101,8,3,10,3,77,0,"3239618"
"St. Mary's (TX)",5,56,23,169,0.195,49,8,6,74,92,6,3,18,2,76,3,"3239618"
"Drury",4,43,30,152,0.086,40,4,10,57,85,5,2,12,6,55,0,"3239620"
"Emmanuel (GA)",4,49,17,127,0.252,47,5,11,66,69,4,1,14,2,62,1,"3239620"
"Newman",3,32,25,109,0.064,30,0,8,57,70,7,0,8,1,36,6,"3239624"
"Southern Ark.",3,29,10,104,0.183,27,7,4,46,40,0,3,12,0,45,1,"3239624"
"Truman St.",3,20,23,90,-0.033,19,1,4,31,67,4,3,0,3,24,2,"3239626"
"Northern St.",3,40,8,87,0.368,36,4,7,45,37,1,12,6,5,59,1,"3239626"
"Mo.-St. Louis",3,42,20,115,0.191,37,5,8,46,55,4,1,4,0,50,0,"3239628"
"Alabama Huntsville",3,27,20,97,0.072,25,4,7,38,66,5,3,14,2,41,0,"3239628"
"Saint Martin's",4,50,33,160,0.106,47,8,8,54,95,2,0,18,1,67,1,"3239631"
"Neb.-Kearney",4,51,16,130,0.269,48,2,3,65,70,8,4,19,1,66.5,0,"3239631"
"Tex. A&M Int'l",3,39,12,122,0.221,36,3,4,70,48,1,4,12,7,52,2,"3239635"
"McKendree",3,32,24,138,0.058,31,1,6,62,70,3,1,4,15,36,0,"3239635"
"Western Colo.",4,42,12,99,0.303,39,12,16,42,64,4,0,4,0,56,1,"3239640"
"West Ala.",4,39,31,121,0.066,37,4,11,37,81,12,0,8,1,47,1,"3239640"
"Davis & Elkins",3,18,21,97,-0.031,18,3,7,30,67,6,1,18,1,31,1,"3239659"
"UVA Wise",3,39,19,94,0.213,37,6,7,51,41,3,3,8,0,52,0,"3239659"
"Mount Olive",3,35,11,119,0.202,32,2,4,62,70,10,1,6,2,41,0,"3239649"
"Lenoir-Rhyne",3,45,9,119,0.303,36,10,4,66,48,2,2,8,0,61,0,"3239649"
