#,P,S,MS,Kills,Errors,TotalAttacks,HitPct,Assists,Aces,SErr,Digs,RErr,BlockSolos,BlockAssists,BErr,PTS,BHE,match_id,team_name
20,MB,3,1,9,1,12,0.667,0,0,3,1,0,1,2,0,11,0,6081562,Juniata
6,S,3,0,0,0,1,0,15,0,0,0,0,1,2,0,2,0,6081562,Juniata
8,MB,3,1,5,1,9,0.444,0,0,0,0,0,1,2,0,7,0,6081562,Juniata
13,L/DS,3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,6081562,Juniata
9,OH,3,1,9,4,17,0.294,0,0,3,4,0,0,0,0,9,0,6081562,Juniata
14,OH,3,1,12,2,20,0.5,0,2,4,2,0,0,0,0,14,0,6081562,Juniata
7,S,3,1,0,0,0,0,21,0,2,3,0,0,1,0,0.5,0,6081562,Juniata
5,MB,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6081561,Concordia Chicago
7,OH,2,0,3,2,8,0.125,0,0,1,1,0,0,0,0,3,0,6081561,Concordia Chicago
1,OH,3,0,4,4,20,0,1,0,0,3,0,0,0,0,4,0,6081561,Concordia Chicago
4,L,3,0,0,0,1,0,2,2,3,1,0,0,0,0,2,0,6081561,Concordia Chicago
8,MB,3,0,5,2,11,0.273,0,1,2,2,0,0,2,0,7,0,6081561,Concordia Chicago
15,OH,3,0,0,1,1,-1,1,0,0,2,3,0,0,0,0,0,6081561,Concordia Chicago
18,MB,1,0,1,0,1,1,0,0,3,1,0,0,0,0,1,0,6081561,Concordia Chicago
10,OH,2,0,4,1,10,0.3,0,0,1,4,0,0,0,0,4,0,6081561,Concordia Chicago
12,OPP,2,0,0,1,3,-0.333,0,0,0,0,0,0,0,0,0,0,6081561,Concordia Chicago
11,S,3,0,0,1,2,-0.5,14,0,0,8,0,0,1,0,0.5,0,6081561,Concordia Chicago
17,MB,3,0,2,7,22,-0.227,0,0,1,5,0,0,1,0,2.5,0,6081561,Concordia Chicago
25,OH,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081561,Wittenberg
2,OH,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,6081561,Wittenberg
7,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081561,Wittenberg
16,MB,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,6081561,Wittenberg
23,OH,3,0,3,0,6,0.5,0,1,3,1,0,0,3,0,5.5,0,6081561,Wittenberg
8,S,3,0,0,0,0,0,14,0,3,5,0,0,0,0,0,0,6081561,Wittenberg
1,OH,3,0,14,2,26,0.462,1,1,3,8,0,1,0,0,16,0,6081561,Wittenberg
5,MB,3,0,1,1,3,0,0,0,0,1,0,0,1,0,1.5,0,6081561,Wittenberg
13,OH,3,0,3,2,14,0.071,1,0,3,2,0,0,1,0,3.5,0,6081561,Wittenberg
4,L,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6081561,Wittenberg
21,MB,3,0,6,1,12,0.417,0,0,0,2,0,0,3,0,7.5,0,6081561,Wittenberg
14,S,3,0,0,0,0,0,19,0,3,5,0,0,0,0,0,0,6081561,Wittenberg
3,L,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081561,Wittenberg
9,OH,3,0,12,4,20,0.4,3,0,4,5,2,0,1,0,12.5,0,6081561,Wittenberg
9,MB,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,6081563,Lasell
17,MB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081563,Lasell
2,L,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6081563,Lasell
6,S,4,0,2,0,5,0.4,34,0,1,5,0,0,1,1,2.5,0,6081563,Lasell
18,L,4,0,0,0,0,0,4,0,0,8,2,0,0,0,0,0,6081563,Lasell
3,OH,4,0,14,2,23,0.522,0,1,3,3,0,1,0,0,16,0,6081563,Lasell
23,OPP,4,0,11,2,23,0.391,0,1,1,5,0,0,2,0,13,0,6081563,Lasell
10,OH,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6081563,Lasell
15,MB,3,0,2,1,8,0.125,1,0,2,2,0,1,0,0,3,0,6081563,Lasell
8,MB,4,0,3,2,5,0.2,2,0,0,3,0,2,2,0,6,0,6081563,Lasell
14,OH,4,0,13,3,28,0.357,0,0,1,3,0,1,0,0,14,0,6081563,Lasell
6,OH,4,0,7,8,22,-0.045,1,1,1,5,0,0,0,1,8,0,6081563,Nazareth
14,MB,4,0,9,1,17,0.471,0,1,4,1,0,1,1,0,11.5,0,6081563,Nazareth
5,S,4,0,5,0,7,0.714,40,0,5,9,0,0,1,0,5.5,0,6081563,Nazareth
8,MB,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081563,Nazareth
2,L/DS,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081563,Nazareth
11,MB,3,0,3,0,4,0.75,0,0,1,0,0,0,0,0,3,0,6081563,Nazareth
7,OH,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,6081563,Nazareth
9,OH,3,0,5,2,11,0.273,7,0,2,3,0,1,1,1,6.5,0,6081563,Nazareth
12,OH,4,0,12,4,22,0.364,1,1,3,3,0,0,2,0,14,0,6081563,Nazareth
4,OH,4,0,15,10,37,0.135,1,1,3,6,0,0,1,0,16.5,1,6081563,Nazareth
23,OH,5,0,13,3,37,0.27,0,3,6,1,1,0,3,0,17.5,0,6081565,Roanoke
8,MB,5,0,1,1,6,0,39,1,6,5,0,0,3,1,3.5,1,6081565,Roanoke
18,MB,2,0,1,3,8,-0.25,0,0,0,2,0,0,0,0,1,0,6081565,Roanoke
7,S,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,6081565,Roanoke
2,OH,5,0,2,1,6,0.167,0,0,3,6,0,0,0,0,2,0,6081565,Roanoke
24,OPP,4,0,6,3,14,0.214,0,0,0,1,0,0,2,1,7,0,6081565,Roanoke
13,MB,5,0,6,2,10,0.4,2,0,7,1,0,1,1,0,7.5,0,6081565,Roanoke
3,L,5,0,0,0,2,0,3,0,0,15,2,0,0,0,0,0,6081565,Roanoke
1,OH,5,0,18,8,42,0.238,1,5,3,9,0,0,0,0,23,0,6081565,Roanoke
22,OH,4,0,0,0,0,0,0,0,2,1,0,0,1,0,0.5,0,6081565,Roanoke
12,MB,5,0,5,4,13,0.077,0,0,2,1,0,0,4,0,7,0,6081565,Roanoke
7,MB,5,0,5,2,14,0.214,0,0,3,3,0,1,1,0,6.5,0,6081565,Thiel
5,OH,5,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,6081565,Thiel
6,OPP,5,0,5,3,17,0.118,0,0,0,1,0,0,0,0,5,0,6081565,Thiel
1,L,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6081565,Thiel
18,OH,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081565,Thiel
21,S,5,0,1,0,4,0.25,36,3,5,3,0,0,2,2,5,0,6081565,Thiel
12,OH,5,0,1,0,1,1,0,1,0,3,0,0,0,0,2,0,6081565,Thiel
2,OH,5,0,11,8,38,0.079,0,0,1,13,2,0,1,0,11.5,0,6081565,Thiel
23,S,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6081565,Thiel
51,MB,5,0,11,0,19,0.579,1,0,0,1,0,3,2,0,15,0,6081565,Thiel
15,L/DS,5,0,0,0,0,0,1,0,3,7,2,0,0,0,0,0,6081565,Thiel
20,OPP,5,0,9,5,23,0.174,2,0,3,6,2,0,0,0,9,0,6081565,Thiel
25,OH,4,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,6081564,Misericordia
6,MB,4,0,5,0,7,0.714,0,2,1,3,0,0,4,0,9,0,6081564,Misericordia
8,S,4,0,1,1,6,0,37,1,3,4,0,0,3,0,3.5,0,6081564,Misericordia
15,OH,4,0,12,3,28,0.321,2,5,4,4,0,0,1,0,17.5,0,6081564,Misericordia
4,OH,4,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,6081564,Misericordia
33,MB,4,0,2,1,4,0.25,0,0,0,0,0,0,3,0,3.5,0,6081564,Misericordia
13,OH,4,0,18,5,40,0.325,0,0,4,6,0,0,1,0,18.5,0,6081564,Misericordia
22,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081564,Misericordia
24,OH,4,0,8,2,17,0.353,0,3,5,8,1,0,2,0,12,0,6081564,Misericordia
1,OH,1,0,1,1,4,0,0,0,1,0,3,0,0,0,1,0,6081564,Buffalo St.
7,OH,3,0,4,1,13,0.231,0,0,2,3,1,1,0,0,5,0,6081564,Buffalo St.
6,OH,2,0,0,4,5,-0.8,0,0,0,0,0,0,0,0,0,0,6081564,Buffalo St.
33,MB,4,0,5,1,11,0.364,0,0,2,2,0,0,0,0,5,0,6081564,Buffalo St.
5,L,4,0,1,0,1,1,0,0,0,3,1,0,0,0,1,0,6081564,Buffalo St.
2,DB,2,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,6081564,Buffalo St.
21,S,4,0,9,7,24,0.083,7,0,5,5,0,0,0,0,9,0,6081564,Buffalo St.
3,S,4,0,0,0,2,0,30,0,4,6,0,0,0,0,0,0,6081564,Buffalo St.
4,MB,4,0,6,1,8,0.625,0,1,3,2,0,0,0,0,7,0,6081564,Buffalo St.
16,L/DS,4,0,2,0,2,1,2,0,0,6,1,0,0,0,2,0,6081564,Buffalo St.
9,OH,4,0,14,6,35,0.229,0,1,1,4,2,0,0,0,15,0,6081564,Buffalo St.
12,L,5,0,0,0,0,0,6,0,0,10,1,0,0,0,0,0,6081570,Elmira
11,MB,2,0,2,2,10,0,0,0,4,0,0,1,0,0,3,0,6081570,Elmira
1,L/DS,5,0,3,2,7,0.143,50,1,3,9,0,0,0,0,4,0,6081570,Elmira
7,OH,3,0,0,1,2,-0.5,0,0,4,0,0,0,0,0,0,0,6081570,Elmira
16,OH,5,0,11,10,33,0.03,0,6,5,8,0,2,0,0,19,0,6081570,Elmira
3,DB,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6081570,Elmira
20,OH,5,0,25,4,49,0.429,0,4,5,11,0,0,0,0,29,0,6081570,Elmira
10,OH,5,0,12,7,29,0.172,1,0,4,7,0,0,0,1,12,0,6081570,Elmira
2,OH,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081570,Elmira
14,MB,5,0,8,2,13,0.462,0,1,5,1,0,1,0,0,10,0,6081570,Elmira
13,OH,3,0,1,0,3,0.333,0,0,1,1,0,0,0,0,1,0,6081570,Eastern
2,MB,5,0,3,2,19,0.053,1,0,2,2,0,1,1,1,4.5,0,6081570,Eastern
1,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081570,Eastern
6,L/DS,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,6081570,Eastern
3,OH,5,0,8,6,19,0.105,1,0,2,11,2,0,0,1,8,0,6081570,Eastern
7,MB,5,0,2,0,7,0.286,0,1,6,1,0,2,2,0,6,0,6081570,Eastern
4,L/DS,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6081570,Eastern
24,S,5,0,0,0,0,0,9,0,1,7,0,0,0,0,0,0,6081570,Eastern
19,S,2,0,1,0,1,1,0,0,0,0,0,0,1,0,1.5,0,6081570,Eastern
32,OH,5,0,0,0,8,0,21,2,1,2,0,0,1,0,2.5,0,6081570,Eastern
12,OH,5,0,4,4,14,0,0,0,0,2,1,4,0,1,8,0,6081570,Eastern
11,OH,5,0,15,7,39,0.205,1,2,0,5,1,0,1,2,17.5,0,6081570,Eastern
8,OH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081570,Eastern
9,OH,3,0,9,8,25,0.04,1,0,3,6,0,0,1,0,9.5,0,6081567,St. John Fisher
10,S,2,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,6081567,St. John Fisher
13,L,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081567,St. John Fisher
4,OPP,1,0,0,2,5,-0.4,0,0,0,1,0,0,0,0,0,0,6081567,St. John Fisher
21,S,2,0,3,1,8,0.25,0,0,0,1,0,0,0,0,3,0,6081567,St. John Fisher
19,S,2,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,6081567,St. John Fisher
5,OH,3,0,7,2,14,0.357,3,0,4,4,0,0,0,0,7,0,6081567,St. John Fisher
12,L/DS,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,6081567,St. John Fisher
6,OPP,2,0,3,1,6,0.333,0,0,1,4,0,0,1,0,3.5,0,6081567,St. John Fisher
8,S,3,0,2,0,3,0.667,25,1,2,7,0,0,1,0,3.5,0,6081567,St. John Fisher
20,MB,1,0,1,0,3,0.333,2,0,0,4,0,2,0,0,3,0,6081567,St. John Fisher
17,MB,2,0,7,1,10,0.6,0,0,1,1,0,0,1,0,7.5,0,6081567,St. John Fisher
3,OH,3,0,10,2,18,0.444,0,0,1,1,0,0,2,0,11,0,6081567,St. John Fisher
12,OPP,3,0,2,5,13,-0.231,0,0,1,0,0,1,2,0,4,0,6081567,Lancaster Bible
23,OPP,3,0,9,1,22,0.364,0,0,3,0,0,1,3,0,11.5,0,6081567,Lancaster Bible
4,MB,3,0,3,1,8,0.25,0,0,0,0,0,0,2,0,4,0,6081567,Lancaster Bible
8,OH,2,0,0,1,1,-1,0,0,1,0,0,0,0,0,0,0,6081567,Lancaster Bible
21,OH,3,0,8,2,20,0.3,0,0,2,7,0,1,0,0,9,0,6081567,Lancaster Bible
18,L,3,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,6081567,Lancaster Bible
3,OH,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,6081567,Lancaster Bible
10,S,3,0,1,0,3,0.333,23,0,3,7,0,0,3,0,2.5,0,6081567,Lancaster Bible
24,OH,3,0,7,4,28,0.107,1,0,4,7,1,0,0,0,7,0,6081567,Lancaster Bible
4,S,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081568,Roanoke
23,OH,4,0,10,8,32,0.063,1,1,5,10,0,0,0,0,11,0,6081568,Roanoke
8,MB,4,0,4,0,6,0.667,42,1,3,8,0,1,1,0,6.5,0,6081568,Roanoke
18,MB,1,0,1,0,4,0.25,0,0,0,0,0,0,0,0,1,0,6081568,Roanoke
2,OH,4,0,1,0,4,0.25,1,0,1,10,0,0,0,0,1,0,6081568,Roanoke
24,OPP,4,0,10,2,16,0.5,1,0,0,1,0,0,0,0,10,0,6081568,Roanoke
13,MB,4,0,2,2,8,0,1,3,1,0,0,1,1,0,6.5,0,6081568,Roanoke
3,L,4,0,0,0,1,0,6,0,0,13,0,0,0,0,0,0,6081568,Roanoke
1,OH,4,0,18,10,42,0.19,1,1,2,6,0,0,0,0,19,0,6081568,Roanoke
22,OH,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,6081568,Roanoke
12,MB,4,0,9,2,16,0.438,0,0,0,2,0,0,0,0,9,0,6081568,Roanoke
5,MB,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6081568,Concordia Chicago
7,OH,1,0,1,0,2,0.5,0,0,0,0,0,0,0,0,1,0,6081568,Concordia Chicago
1,OH,4,0,5,2,19,0.158,2,0,1,8,0,0,1,0,5.5,0,6081568,Concordia Chicago
4,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081568,Concordia Chicago
8,MB,4,0,5,1,19,0.211,0,1,2,3,0,2,0,0,8,0,6081568,Concordia Chicago
15,OH,4,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,6081568,Concordia Chicago
18,MB,3,0,1,4,8,-0.375,0,0,0,2,0,1,3,0,3.5,0,6081568,Concordia Chicago
10,OH,4,0,11,3,31,0.258,0,0,3,7,2,0,0,0,11,0,6081568,Concordia Chicago
12,OPP,4,0,9,6,24,0.125,0,0,3,4,0,0,2,0,10,0,6081568,Concordia Chicago
11,S,4,0,2,1,5,0.2,32,0,2,11,0,0,0,0,2,0,6081568,Concordia Chicago
17,MB,2,0,5,3,13,0.154,0,1,1,1,0,0,0,0,6,0,6081568,Concordia Chicago
15,S,3,0,9,2,13,0.538,3,0,1,2,0,0,1,0,9.5,0,6081571,Hobart
12,S,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6081571,Hobart
18,OH,1,0,2,1,3,0.333,0,0,2,1,0,0,1,0,2.5,0,6081571,Hobart
4,OH,3,0,12,0,22,0.545,2,7,5,4,2,1,1,0,20.5,0,6081571,Hobart
16,MB,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1.5,0,6081571,Hobart
3,S,3,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,6081571,Hobart
11,MB,3,0,5,0,6,0.833,0,1,6,0,0,1,3,0,8.5,0,6081571,Hobart
1,L,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6081571,Hobart
23,MB,2,0,3,2,5,0.2,0,0,2,0,0,0,2,1,4,0,6081571,Hobart
9,OH,2,0,3,2,9,0.111,0,1,1,1,0,0,2,0,5,0,6081571,Hobart
8,OH,3,0,0,4,10,-0.4,0,1,4,1,0,0,1,0,1.5,0,6081571,Hobart
1,OH,2,0,4,1,6,0.5,0,0,1,1,2,0,0,0,4,0,6081571,SUNY Poly
19,MB,3,0,5,1,8,0.5,0,2,2,0,0,0,1,0,7.5,0,6081571,SUNY Poly
14,OH,3,0,5,7,21,-0.095,0,1,2,2,0,0,1,0,6.5,0,6081571,SUNY Poly
6,L,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6081571,SUNY Poly
3,OH,3,0,4,3,13,0.077,0,1,2,4,0,0,0,0,5,0,6081571,SUNY Poly
13,OH,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6081571,SUNY Poly
17,OH,3,0,1,3,4,-0.5,1,0,3,2,1,0,1,1,1.5,0,6081571,SUNY Poly
8,MB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081571,SUNY Poly
7,L,3,0,0,0,0,0,1,0,0,8,2,0,0,0,0,0,6081571,SUNY Poly
5,L/DS,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6081571,SUNY Poly
20,MB,2,0,1,0,2,0.5,0,0,0,0,0,0,1,0,1.5,0,6081571,SUNY Poly
4,S,3,0,1,0,2,0.5,19,0,0,3,0,0,1,0,1.5,0,6081571,SUNY Poly
23,OH,4,0,10,2,20,0.4,1,0,0,0,0,0,5,0,12.5,0,6081572,Westminster (MO)
5,S,4,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,6081572,Westminster (MO)
13,OH,4,0,9,6,23,0.13,0,0,5,5,1,0,1,0,9.5,0,6081572,Westminster (MO)
14,MB,4,0,3,5,9,-0.222,1,0,0,1,0,2,4,0,7,0,6081572,Westminster (MO)
2,L,4,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,6081572,Westminster (MO)
24,MB,4,0,5,1,7,0.571,1,3,3,3,0,2,5,0,12.5,0,6081572,Westminster (MO)
9,L,4,0,0,0,0,0,1,0,5,10,1,0,0,0,0,0,6081572,Westminster (MO)
10,S,4,0,2,2,8,0,29,1,4,5,0,3,5,0,8.5,0,6081572,Westminster (MO)
11,OH,4,0,9,11,25,-0.08,0,0,4,3,0,1,0,0,10,0,6081572,Westminster (MO)
3,MB,4,0,9,4,17,0.294,0,0,3,2,0,0,1,0,9.5,0,6081572,Russell Sage
8,OPP,3,0,2,4,8,-0.25,0,0,2,1,1,0,0,0,2,0,6081572,Russell Sage
21,NA,4,0,3,2,13,0.077,0,1,2,1,0,2,1,0,6.5,0,6081572,Russell Sage
4,OH,1,0,1,2,5,-0.2,0,0,1,1,0,0,0,0,1,0,6081572,Russell Sage
6,NA,4,0,0,1,3,-0.333,12,1,3,3,0,0,1,0,1.5,0,6081572,Russell Sage
7,NA,3,0,5,7,15,-0.133,0,0,1,3,0,0,0,0,5,0,6081572,Russell Sage
1,NA,2,0,1,1,3,0,7,1,0,0,0,0,1,0,2.5,0,6081572,Russell Sage
16,OPP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081572,Russell Sage
11,L,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,6081572,Russell Sage
13,NA,3,0,0,2,4,-0.5,0,0,4,1,0,0,0,0,0,0,6081572,Russell Sage
2,NA,2,0,0,2,8,-0.25,0,0,1,0,1,0,0,0,0,0,6081572,Russell Sage
5,OPP,4,0,2,9,19,-0.368,1,1,2,4,0,0,0,0,3,0,6081572,Russell Sage
15,NA,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081572,Russell Sage
1,OH,3,1,3,1,6,0.333,0,0,1,0,0,0,2,0,4,0,6081573,Chatham
10,DB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081573,Chatham
17,MB,3,1,1,2,6,-0.167,0,0,2,2,0,0,0,0,1,0,6081573,Chatham
6,DB,3,0,0,0,0,0,1,0,0,7,3,0,0,0,0,0,6081573,Chatham
9,RS,3,1,2,5,14,-0.214,0,0,2,5,0,0,0,0,2,0,6081573,Chatham
2,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081573,Chatham
16,S,3,1,0,1,1,-1,16,0,3,2,0,0,1,0,0.5,0,6081573,Chatham
11,RS,3,1,4,6,22,-0.091,0,0,4,1,1,1,1,0,5.5,0,6081573,Chatham
12,OH,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081573,Chatham
7,RS,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6081573,Chatham
8,OH,3,1,7,8,28,-0.036,0,1,2,7,2,0,0,0,8,0,6081573,Chatham
14,OH,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6081573,Chatham
17,S,3,1,1,0,5,0.2,27,1,3,6,0,0,4,0,4,0,6081573,Hiram
14,OH,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081573,Hiram
20,OH,3,1,8,5,20,0.15,0,0,1,6,0,0,2,0,9,0,6081573,Hiram
16,S,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081573,Hiram
3,OH,3,1,2,7,19,-0.263,0,1,1,4,0,1,2,0,5,0,6081573,Hiram
12,L,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6081573,Hiram
7,OH,2,0,4,0,6,0.667,0,0,0,1,1,0,0,0,4,0,6081573,Hiram
10,MB,3,1,7,2,10,0.5,0,3,3,1,0,0,3,0,11.5,0,6081573,Hiram
15,MB,3,1,6,0,9,0.667,0,1,4,0,0,1,6,0,11,0,6081573,Hiram
11,OH,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,6081573,Hiram
9,OH,2,1,1,1,6,0,0,0,1,2,1,0,1,0,1.5,0,6081573,Hiram
4,MB,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,6081573,Hiram
13,OH,3,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6081573,Hiram
10,S,2,0,4,2,6,0.333,8,0,1,0,0,0,0,0,4,0,6081575,St. John Fisher
13,L,2,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,6081575,St. John Fisher
4,OPP,2,0,3,2,7,0.143,0,0,0,3,0,0,0,0,3,0,6081575,St. John Fisher
11,DB,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6081575,St. John Fisher
21,S,2,0,1,0,3,0.333,9,1,1,2,0,0,0,0,2,0,6081575,St. John Fisher
1,MB,3,0,8,2,13,0.462,0,0,0,0,0,1,0,1,9,0,6081575,St. John Fisher
19,S,2,0,3,0,6,0.5,16,1,1,1,0,1,0,0,5,0,6081575,St. John Fisher
7,OH,3,0,8,2,16,0.375,2,2,4,7,1,0,1,0,10.5,0,6081575,St. John Fisher
12,L/DS,1,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,6081575,St. John Fisher
20,MB,3,0,6,0,10,0.6,0,0,1,1,0,0,0,0,6,0,6081575,St. John Fisher
18,MB,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0.5,0,6081575,St. John Fisher
2,OH,1,0,3,1,6,0.333,0,0,0,3,1,0,0,0,3,0,6081575,St. John Fisher
16,MB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081575,St. John Fisher
14,DB,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6081575,St. John Fisher
15,OH,2,0,5,1,10,0.4,0,1,2,3,1,0,0,0,6,0,6081575,St. John Fisher
2,S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6081575,Mt. St. Joseph
1,MB,2,0,0,1,6,-0.167,0,1,1,0,0,0,1,0,1.5,0,6081575,Mt. St. Joseph
10,MB,3,0,5,3,14,0.143,0,0,2,1,0,1,3,0,7.5,0,6081575,Mt. St. Joseph
7,S,3,0,2,0,7,0.286,26,1,1,3,0,0,1,1,3.5,0,6081575,Mt. St. Joseph
6,OPP,1,0,1,1,4,0,0,0,1,0,0,0,1,0,1.5,0,6081575,Mt. St. Joseph
13,OH,3,0,6,2,10,0.4,0,0,1,0,0,0,1,0,6.5,0,6081575,Mt. St. Joseph
5,DB,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,6081575,Mt. St. Joseph
8,OH,3,0,10,4,24,0.25,1,1,4,5,2,0,0,0,11,0,6081575,Mt. St. Joseph
4,OH,3,0,1,2,7,-0.143,1,1,2,4,0,0,0,0,2,0,6081575,Mt. St. Joseph
17,DB,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6081575,Mt. St. Joseph
19,MB,3,0,5,0,7,0.714,0,2,3,3,0,0,1,0,7.5,0,6081575,Mt. St. Joseph
12,L,2,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,6081574,Elmira
11,MB,4,0,11,1,18,0.556,3,0,1,5,0,0,0,0,11,0,6081574,Elmira
1,L/DS,3,0,2,0,3,0.667,31,1,0,3,0,0,0,0,3,1,6081574,Elmira
19,OH,3,0,5,3,12,0.167,0,0,0,1,0,0,0,0,5,0,6081574,Elmira
7,OH,2,0,5,4,14,0.071,0,0,0,4,0,0,0,0,5,0,6081574,Elmira
16,OH,3,0,11,6,26,0.192,0,6,5,4,0,1,0,0,18,0,6081574,Elmira
3,DB,4,0,0,1,2,-0.5,1,0,4,4,0,0,0,0,0,0,6081574,Elmira
13,OH,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6081574,Elmira
20,OH,1,0,3,2,7,0.143,0,1,2,1,0,0,0,0,4,0,6081574,Elmira
9,S,2,0,2,0,3,0.667,11,0,0,2,0,0,0,0,2,0,6081574,Elmira
8,MB,3,0,3,2,8,0.125,2,2,3,1,0,1,0,0,6,0,6081574,Elmira
10,OH,2,0,4,9,23,-0.217,0,0,3,4,1,0,0,0,4,0,6081574,Elmira
2,OH,3,0,2,2,6,0,0,2,1,5,0,0,0,0,4,0,6081574,Elmira
14,MB,1,0,3,0,4,0.75,0,1,2,0,0,0,0,0,4,0,6081574,Elmira
8,S,4,0,1,0,7,0.143,26,0,1,6,0,0,0,1,1,0,6081574,Wilkes
19,DB,4,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,6081574,Wilkes
17,OPP,4,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,6081574,Wilkes
15,OH,4,0,4,3,16,0.063,0,0,1,3,1,0,1,0,4.5,0,6081574,Wilkes
10,MB,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6081574,Wilkes
1,OH,4,0,10,5,26,0.192,0,1,2,1,0,2,1,0,13.5,0,6081574,Wilkes
9,MB,4,0,4,0,6,0.667,0,0,1,0,0,1,1,1,5.5,0,6081574,Wilkes
5,L,4,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,6081574,Wilkes
