"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Daemen",4,0,59,23,147,0.245,47,1,12,41,6,3,5,0,65.5,0,"4493017"
"Quincy",3,0,39,13,97,0.268,35,3,9,35,4,0,6,2,45,1,"4474437"
"McKendree",3,0,49,11,104,0.365,47,4,11,39,3,0,13,1,59.5,1,"4474437"
"Edward Waters",3,0,44,15,105,0.276,41,4,11,39,1,3,0,0,51,0,"4474440"
"Benedict",3,0,30,21,94,0.096,29,1,9,36,4,7,0,3,38,1,"4474440"
"FDU",3,0,22,17,60,0.083,22,5,15,14,6,2,6,2,32,0,"4474442"
"NJIT",3,0,34,9,60,0.417,29,6,16,19,5,0,20,0,50,0,"4474442"
"Maryville (MO)",3,0,40,12,71,0.394,37,3,12,22,2,1,10,0,49,0,"4474449"
"Tusculum",3,0,34,15,79,0.241,33,2,17,16,3,2,0,0,38,0,"4474449"
"Queens (NC)",3,0,30,19,76,0.145,27,1,8,29,7,0,6,0,34,0,"4474463"
"Ball St.",3,0,39,10,79,0.367,32,7,10,22,1,1,18,0,56,0,"4474463"
"Emmanuel (GA)",4,0,41,18,120,0.192,38,7,22,42,6,1,10,3,54,1,"4474461"
"North Greenville",4,0,45,15,119,0.252,42,6,21,45,7,0,6,4,54,0,"4474461"
"Lees-McRae",3,0,29,19,74,0.135,27,1,11,20,5,2,6,0,35,0,"4474459"
"Mount Olive",3,0,40,12,77,0.364,32,5,14,22,1,3,21,3,58.5,0,"4474459"
"Belmont Abbey",5,0,58,20,137,0.277,57,5,10,46,3,3,25,0,78.5,0,"4474458"
"Erskine",5,0,66,31,153,0.229,63,3,13,50,5,1,7,0,73.5,1,"4474458"
"Dominican (NY)",4,0,37,21,120,0.133,36,4,9,43,6,6,2,1,48,0,"4474456"
"Merrimack",4,0,60,23,134,0.276,55,6,24,51,4,3,10,1,74,1,"4474456"
"George Mason",3,0,31,18,81,0.16,29,3,10,29,7,1,14,1,42,0,"4474453"
"Princeton",3,0,39,15,87,0.276,35,7,12,23,3,1,17,1,55.5,0,"4474453"
"King (TN)",3,0,41,21,95,0.211,38,3,13,28,2,3,6,0,50,0,"4474465"
"Barton",3,0,35,14,82,0.256,31,2,4,29,3,4,12,0,47,0,"4474465"
"Lincoln Memorial",4,0,51,17,111,0.306,48,6,13,38,12,4,0,0,61,2,"4474451"
"Lindenwood",4,0,52,11,112,0.366,49,12,12,37,6,5,10,0,74,0,"4474451"
"Stanford",3,0,44,16,112,0.25,39,3,14,36,4,5,4,1,54,0,"4474443"
"Grand Canyon",3,0,45,15,105,0.286,38,4,8,40,3,0,18,0,58,0,"4474443"
"Charleston (WV)",3,0,23,17,60,0.1,23,5,8,14,13,2,0,1,30,0,"4474441"
"CSUN",3,0,37,14,70,0.329,34,13,17,14,5,2,12,0,58,0,"4474441"
"Penn St.",4,0,36,21,114,0.132,35,4,19,37,12,1,4,1,43,0,"4474452"
"Long Beach St.",4,0,47,12,103,0.34,45,12,18,43,4,5,21,4,74.5,0,"4474452"
"UC Irvine",3,0,45,8,79,0.468,42,5,9,31,0,1,4,2,53,0,"4474450"
"UC San Diego",3,0,40,14,89,0.292,37,0,11,22,5,1,5,1,43.5,0,"4474450"
"Sacred Heart",3,0,21,22,71,-0.014,21,2,13,10,6,2,3,1,26.5,1,"4474457"
"Hawaii",3,0,33,13,58,0.345,29,6,11,21,2,7,7,0,49.5,0,"4474457"
"Central St. (OH)",3,0,46,10,73,0.493,39,3,15,29,0,3,7,1,53,9,"4475467"
"Morehouse",3,0,35,25,86,0.116,35,0,8,27,9,1,8,2,40,0,"4475467"
"Thomas More",3,0,39,15,95,0.253,39,3,17,31,7,2,14,2,51,0,"4474482"
"Roberts Wesleyan",3,0,36,24,102,0.118,36,7,18,35,3,0,12,2,49,0,"4474482"
"Kentucky St.",3,0,21,22,70,-0.014,21,3,15,15,9,0,4,0,26,0,"4474495"
"Fort Valley St.",3,0,29,13,60,0.267,27,9,6,25,3,4,8,0,46,0,"4474495"
"Dominican (NY)",5,0,44,21,131,0.176,42,6,24,43,4,1,20,2,61,0,"4474500"
"American Int'l",5,0,52,38,140,0.1,50,4,18,59,6,1,14,1,64,0,"4474500"
"Harvard",4,0,45,15,99,0.303,45,5,19,44,4,1,26,1,64,1,"4493013"
"D'Youville",4,0,32,23,112,0.08,28,4,17,35,5,1,14,1,44,0,"4493013"
"Maryville (MO)",3,0,33,9,73,0.329,31,9,12,27,4,2,6,0,47,2,"4474508"
"Tusculum",3,0,35,16,87,0.218,31,4,16,26,9,1,2,0,41,0,"4474508"
"King (TN)",4,0,46,19,116,0.233,44,5,20,39,7,2,15,2,60.5,0,"4474509"
"Mount Olive",4,0,54,19,120,0.292,50,7,18,44,5,5,15,0,73.5,0,"4474509"
"Lees-McRae",3,0,24,23,81,0.012,23,0,5,27,3,2,16,0,34,0,"4474512"
"Barton",3,0,42,18,87,0.276,36,3,3,34,0,3,6,0,51,0,"4474512"
"Central St. (OH)",4,0,44,30,106,0.132,42,7,14,42,5,5,4,3,58,8,"4474513"
"Morehouse",4,0,19,10,53,0.17,18,7,6,20,7,0,0,2,26,0,"4474513"
"Loyola Chicago",5,0,54,14,118,0.339,50,3,12,34,10,3,18,2,69,0,"4474531"
"Ohio St.",5,0,75,23,142,0.366,62,10,24,42,3,0,13,2,91.5,0,"4474531"
"LIU",4,0,49,21,114,0.246,44,3,19,43,7,5,16,3,65,0,"4474532"
"FDU",4,0,41,26,119,0.126,40,7,20,39,3,2,14,0,57,1,"4474532"
"Saint Francis",4,0,41,16,124,0.202,36,1,19,41,6,1,16,0,51,0,"4474540"
"George Mason",4,0,53,21,125,0.256,49,6,11,56,1,1,14,1,67,0,"4474540"
"Purdue Fort Wayne",4,0,45,25,112,0.179,37,4,12,29,4,1,10,1,55,1,"4474538"
"Lewis",4,0,52,12,105,0.381,50,4,20,30,4,2,17,0,66.5,0,"4474538"
"St. Thomas Aquinas",5,0,45,25,132,0.152,43,7,18,40,12,4,2,1,57,1,"4474543"
"Merrimack",5,0,59,18,131,0.313,56,12,31,45,7,5,6,0,79,0,"4474543"
"Southern California",4,0,39,20,94,0.202,35,3,16,19,5,4,10,2,51,0,"4474535"
"UCLA",4,0,58,19,102,0.382,54,5,23,30,3,5,10,2,73,1,"4474535"
"Lincoln Memorial",3,0,39,16,80,0.288,38,6,13,29,1,7,0,0,52,0,"4474545"
"Quincy",3,0,32,19,90,0.144,31,1,13,21,6,5,2,0,39,0,"4474545"
"Charleston (WV)",3,0,26,21,71,0.07,26,3,16,21,8,1,8,0,34,0,"4474542"
"UC Santa Barbara",3,0,30,13,66,0.258,28,8,16,20,3,2,13,2,46.5,0,"4474542"
"Pepperdine",5,0,62,19,134,0.321,62,5,18,47,6,0,35,3,84.5,0,"4474544"
"CUI",5,0,58,25,144,0.229,52,6,13,41,5,3,19,3,76.5,0,"4474544"
"Edward Waters",3,0,34,23,99,0.111,33,1,17,32,1,0,4,1,37,0,"4493107"
"Reinhardt",3,0,35,15,86,0.233,34,1,10,39,1,3,16,3,47,1,"4493107"
"Stanford",3,0,32,14,80,0.225,30,4,12,23,9,1,4,0,39,0,"4474547"
"Grand Canyon",3,0,39,10,77,0.377,34,9,11,29,4,3,7,0,54.5,0,"4474547"
"Queens (NC)",3,0,37,17,87,0.23,36,3,11,33,5,1,0,0,41,0,"4474551"
"Ball St.",3,0,41,8,87,0.379,38,5,9,33,3,3,12,0,55,0,"4474551"
"UC San Diego",3,0,32,12,79,0.253,29,3,11,21,8,2,8,0,41,0,"4474556"
"UC Irvine",3,0,43,14,84,0.345,39,8,12,26,3,0,5,1,53.5,1,"4474556"
"Sacred Heart",3,0,28,15,76,0.171,28,2,15,18,10,0,14,0,37,0,"4474554"
"Hawaii",3,0,35,10,65,0.385,33,10,10,29,2,1,11,0,51.5,1,"4474554"
"Thomas More",3,0,28,18,74,0.135,28,2,22,21,5,2,8,1,36,0,"4474558"
"D'Youville",3,0,31,13,68,0.265,27,5,15,25,2,2,10,1,43,0,"4474558"
"Saint Francis",3,0,33,8,76,0.329,30,8,14,21,1,0,6,0,44,0,"4474563"
"Edward Waters",3,0,30,22,83,0.096,29,1,7,24,8,0,6,0,34,0,"4474563"
"Thomas More",3,0,29,22,84,0.083,25,9,13,17,5,2,0,0,40,1,"4474564"
"Daemen",3,0,32,8,63,0.381,31,5,12,25,9,3,11,0,45.5,0,"4474564"
"Quincy",3,0,30,17,78,0.167,28,3,13,22,8,2,2,0,36,0,"4474565"
"Lindenwood",3,0,34,13,79,0.266,31,8,10,22,3,1,14,0,50,0,"4474565"
"St. Andrews",4,0,44,24,95,0.211,42,8,11,43,1,6,0,1,58,0,"4474571"
"Benedict",4,0,24,31,107,-0.065,21,1,12,25,8,10,4,3,37,0,"4474571"
"Maryville (MO)",5,0,58,23,151,0.232,53,4,19,47,3,6,10,1,73,0,"4474572"
"Missouri S&T",5,0,64,24,144,0.278,56,3,21,62,4,3,8,1,74,1,"4474572"
"Penn St.",4,0,42,17,93,0.269,41,2,24,32,5,2,8,0,50,0,"4474566"
"CSUN",4,0,44,20,100,0.24,40,5,26,24,2,3,16,1,60,0,"4474566"
"Saint Francis",4,0,57,10,108,0.435,52,8,29,46,3,0,6,0,68,2,"4474585"
"Fort Valley St.",4,0,32,15,99,0.172,29,3,17,35,8,3,4,0,40,2,"4474585"
"McKendree",3,0,37,11,75,0.347,36,7,15,34,5,0,10,2,49,1,"4474584"
"Missouri S&T",3,0,29,15,83,0.169,29,5,14,22,7,1,6,1,38,2,"4474584"
"St. Katherine",3,0,26,21,78,0.064,25,3,13,15,5,0,2,1,30,0,"5251745"
"UC San Diego",3,0,35,5,64,0.469,32,5,10,22,3,1,12,1,47,0,"5251745"
"Penn St.",4,0,39,15,96,0.25,36,7,20,23,6,1,10,0,52,1,"4474592"
"Southern California",4,0,48,23,105,0.238,46,6,20,30,7,1,9,4,59.5,0,"4474592"
"Lindenwood",4,0,45,15,87,0.345,44,9,21,29,6,2,11,3,61.5,0,"5015907"
"Erskine",4,0,37,19,93,0.194,34,6,24,20,9,1,5,1,46.5,0,"5015907"
"Emmanuel (GA)",3,0,29,18,82,0.134,28,3,17,22,3,0,6,0,35,0,"4474608"
"Fort Valley St.",3,0,35,9,76,0.342,32,3,18,28,3,1,14,0,46,0,"4474608"
"Pepperdine",3,0,42,13,87,0.333,39,6,14,38,1,0,12,1,54,0,"4474612"
"Belmont Abbey",3,0,25,13,87,0.138,24,1,13,28,6,0,9,1,30.5,0,"4474612"
"Mt. Vernon Naz.",4,0,50,26,143,0.168,48,6,14,68,6,0,17,5,64.5,0,"4474619"
"North Greenville",4,0,40,20,143,0.14,38,6,15,52,6,1,18,6,56,0,"4474619"
"UC Irvine",5,0,72,15,154,0.37,69,7,15,58,8,3,14,3,89,1,"4474623"
"Grand Canyon",5,0,65,20,159,0.283,64,8,12,52,7,1,20,6,84,1,"4474623"
"Lewis",3,0,26,13,63,0.206,24,1,16,10,10,2,7,2,32.5,0,"4474618"
"Hawaii",3,0,36,9,59,0.458,32,10,11,19,1,2,9,1,52.5,0,"4474618"
"Campbellsville",4,0,48,16,105,0.305,47,5,24,23,2,1,20,0,64,0,"4474630"
"Lees-McRae",4,0,37,28,91,0.099,37,2,15,38,5,1,11,0,45.5,0,"4474630"
"Benedict",5,0,48,35,136,0.096,46,2,12,40,12,1,12,2,57,1,"4474633"
"Central St. (OH)",5,0,59,38,149,0.141,55,12,17,43,2,1,22,9,83,1,"4474633"
"Morehouse",3,0,23,14,76,0.118,21,3,7,25,9,1,2,0,28,0,"4474639"
"Fort Valley St.",3,0,44,11,87,0.379,42,9,10,37,3,1,5,2,56.5,0,"4474639"
"Edward Waters",4,0,46,20,105,0.248,43,5,14,41,9,0,10,1,56,1,"4474643"
"Kentucky St.",4,0,34,28,111,0.054,34,9,15,35,5,1,14,3,51,3,"4474643"
"Tusculum",3,0,27,10,74,0.23,24,1,17,19,5,1,4,1,31,0,"4474636"
"Daemen",3,0,42,9,77,0.429,37,5,12,32,1,2,4,0,51,0,"4474636"
"Erskine",3,0,17,27,78,-0.128,16,2,9,26,3,0,2,1,20,0,"5015908"
"McKendree",3,0,34,5,67,0.433,33,3,14,29,2,0,14,0,44,0,"5015908"
"NJIT",4,0,48,12,92,0.391,46,3,23,29,7,4,8,1,59,0,"4474655"
"George Mason",4,0,53,18,111,0.315,45,7,18,30,3,6,0,4,66,0,"4474655"
"Emmanuel (GA)",3,0,41,13,68,0.412,39,3,10,24,2,3,14,0,54,1,"4474645"
"Talladega",3,0,29,17,77,0.156,26,2,11,9,3,1,2,0,33,3,"4474645"
"Pepperdine",4,0,57,14,125,0.344,54,5,25,47,4,2,22,6,75,0,"4474651"
"North Greenville",4,0,43,22,121,0.174,38,4,15,42,5,2,14,6,56,0,"4474651"
"Barton",3,0,26,20,93,0.065,24,3,7,29,6,1,10,0,35,0,"4474656"
"LIU",3,0,43,12,93,0.333,42,6,17,31,3,2,17,0,59.5,0,"4474656"
"Harvard",3,0,42,12,80,0.375,41,5,13,27,2,1,2,0,49,0,"4492305"
"Merrimack",3,0,32,13,80,0.238,30,2,13,22,5,6,2,1,41,0,"4492305"
"Penn St.",5,0,48,20,102,0.275,46,9,25,30,8,3,2,4,61,2,"4474629"
"UCLA",5,0,53,18,107,0.327,51,8,26,28,9,0,12,2,67,1,"4474629"
"Benedict",4,0,49,23,122,0.213,45,7,13,38,3,2,20,3,68,0,"4475478"
"Central St. (OH)",4,0,43,23,114,0.175,40,3,9,41,7,4,11,3,55.5,0,"4475478"
"Quincy",5,0,58,18,135,0.296,56,5,28,43,5,1,15,0,71.5,1,"4474646"
"Maryville (MO)",5,0,52,22,124,0.242,42,5,14,54,5,4,8,1,65,0,"4474646"
"BYU",5,0,64,18,143,0.322,60,6,17,46,9,1,11,0,76.5,0,"4474652"
"Stanford",5,0,58,19,137,0.285,55,9,18,47,6,2,10,0,74,0,"4474652"
"St. Xavier",4,0,58,16,120,0.35,56,5,22,52,7,3,6,1,69,0,"4474653"
"CUI",4,0,39,18,123,0.171,34,7,15,37,5,4,16,2,58,0,"4474653"
"Ohio St.",4,0,48,12,93,0.387,41,6,14,27,5,2,24,2,68,0,"4474649"
"Southern California",4,0,47,24,103,0.223,44,5,19,28,6,2,5,4,56.5,0,"4474649"
"UC Santa Barbara",4,0,49,12,111,0.333,48,4,20,31,3,0,9,2,57.5,0,"4474647"
"Long Beach St.",4,0,60,14,112,0.411,58,3,18,38,4,0,13,1,69.5,0,"4474647"
"Lewis",5,0,64,15,133,0.368,59,3,8,44,4,1,22,0,79,0,"4474658"
"UC Irvine",5,0,73,20,147,0.361,70,4,17,46,3,2,10,5,84,0,"4474658"
"Grand Canyon",3,0,38,14,79,0.304,36,1,12,17,8,0,9,1,43.5,0,"4474650"
"Hawaii",3,0,41,10,69,0.449,41,8,7,19,1,1,20,0,60,0,"4474650"
"Dominican (NY)",3,0,32,15,91,0.187,27,1,14,31,5,1,4,1,36,0,"4474671"
"Roberts Wesleyan",3,0,41,11,95,0.316,37,5,15,30,1,2,8,0,52,1,"4474671"
"St. Thomas Aquinas",3,0,39,14,88,0.284,39,4,13,36,1,0,23,1,54.5,0,"4474683"
"American Int'l",3,0,29,21,92,0.087,28,1,9,33,4,0,10,2,35,0,"4474683"
"Benedict",5,0,51,41,150,0.067,47,0,7,65,9,4,10,2,60,0,"4474689"
"Kentucky St.",5,0,49,27,154,0.143,46,9,17,48,0,2,18,2,69,4,"4474689"
"Lees-McRae",3,0,34,21,85,0.153,33,1,10,18,2,0,0,0,35,0,"4474694"
"Life (GA)",3,0,40,11,73,0.397,39,2,11,24,1,2,17,0,52.5,0,"4474694"
"Mount Olive",4,0,50,17,110,0.3,46,6,14,40,6,1,14,0,64,2,"4474695"
"Lincoln Memorial",4,0,53,19,128,0.266,47,6,16,32,6,0,14,0,66,2,"4474695"
"Quincy",4,0,38,18,89,0.225,35,5,14,17,8,0,8,0,47,2,"4474687"
"Missouri S&T",4,0,52,14,91,0.418,48,8,16,28,5,0,14,0,67,1,"4474687"
"Edward Waters",3,0,34,17,90,0.189,31,5,10,30,1,0,20,3,49,0,"4474699"
"Central St. (OH)",3,0,35,21,87,0.161,33,1,14,31,5,0,16,3,44,0,"4474699"
"FDU",4,0,50,19,112,0.277,50,6,16,34,5,2,6,1,61,0,"4474710"
"George Mason",4,0,57,8,104,0.471,48,5,11,34,6,7,0,13,69,0,"4474710"
"Maryville (MO)",4,0,44,24,131,0.153,42,4,9,44,5,1,4,4,51,0,"4474708"
"McKendree",4,0,55,11,119,0.37,50,5,12,53,4,2,14,3,69,0,"4474708"
"Tusculum",4,0,38,25,105,0.124,35,6,20,32,4,3,4,2,49,0,"4474715"
"D'Youville",4,0,47,11,96,0.375,41,4,14,38,6,2,14,1,60,0,"4474715"
"Barton",3,0,32,21,96,0.115,31,2,12,27,3,1,8,0,39,1,"4474716"
"LIU",3,0,36,15,84,0.25,36,3,10,32,2,2,15,1,48.5,0,"4474716"
"Lees-McRae",3,0,25,27,76,-0.026,25,0,10,18,6,0,6,0,28,0,"4474717"
"St. Andrews",3,0,30,5,57,0.439,28,6,13,18,0,1,18,0,46,0,"4474717"
"BYU",3,0,37,18,85,0.224,36,2,8,33,12,1,5,2,42.5,0,"4474713"
"Stanford",3,0,36,10,87,0.299,33,12,11,22,2,2,14,1,57,0,"4474713"
"Long Beach St.",5,0,61,20,144,0.285,59,3,22,52,2,2,18,4,75,0,"4474714"
"UC Santa Barbara",5,0,62,24,147,0.259,59,2,17,54,3,0,14,6,71,0,"4474714"
"Mount Olive",5,0,44,22,115,0.191,41,7,14,34,9,3,20,0,64,0,"4474720"
"Lincoln Memorial",5,0,63,30,135,0.244,55,9,18,37,7,1,24,0,85,0,"4474720"
"Grand Canyon",5,0,66,16,123,0.407,64,5,10,50,4,1,26,1,85,1,"4474727"
"Lewis",5,0,60,19,143,0.287,59,4,16,35,5,4,13,4,74.5,0,"4474727"
"Ohio St.",3,0,38,16,79,0.278,36,1,18,19,7,0,6,0,42,0,"4474725"
"UCLA",3,0,34,7,63,0.429,29,7,11,17,1,1,8,2,46,0,"4474725"
"UC Irvine",5,0,67,21,154,0.299,63,4,14,55,9,1,18,0,81,0,"4474726"
"Hawaii",5,0,59,20,151,0.258,57,9,13,48,4,1,32,2,85,0,"4474726"
"Clarke",3,0,38,20,94,0.191,37,3,11,32,6,3,10,0,49,2,"4474728"
"Maryville (MO)",3,0,41,17,97,0.247,39,6,10,30,3,3,6,0,53,1,"4474728"
"Princeton",4,0,56,23,131,0.252,52,2,14,31,4,0,13,0,64.5,0,"4474729"
"Loyola Chicago",4,0,55,14,108,0.38,52,4,9,43,2,2,36,0,79,0,"4474729"
"Edward Waters",3,0,17,19,87,-0.023,16,3,9,33,7,2,2,0,23,0,"4474733"
"Thomas More",3,0,41,15,89,0.292,40,7,19,42,3,4,4,0,54,0,"4474733"
"Tusculum",3,0,33,17,76,0.211,27,3,11,31,6,1,6,0,40,0,"4474736"
"Saint Francis",3,0,41,10,88,0.352,40,6,14,22,3,1,8,0,52,0,"4474736"
"D'Youville",3,0,40,11,80,0.363,37,9,13,25,1,2,8,0,55,0,"4474602"
"Roberts Wesleyan",3,0,32,13,78,0.244,30,1,14,24,9,0,9,0,37.5,0,"4474602"
"Harvard",4,0,48,19,113,0.257,45,2,14,30,9,1,18,0,60,0,"4474745"
"UC San Diego",4,0,50,22,114,0.246,45,9,8,32,2,1,10,1,65,0,"4474745"
"Barton",5,0,46,25,130,0.162,44,1,8,46,9,9,12,2,62,0,"4474760"
"Queens (NC)",5,0,66,32,150,0.227,65,9,16,53,1,1,12,2,82,1,"4474760"
"Thomas More",4,0,47,22,118,0.212,42,5,19,36,4,1,10,2,58,0,"4474771"
"Central St. (OH)",4,0,34,27,100,0.07,33,4,15,40,5,3,8,5,45,0,"4474771"
"Harvard",5,0,54,20,133,0.256,49,3,12,50,9,1,20,2,68,0,"4474755"
"CUI",5,0,60,29,149,0.208,54,9,14,46,3,2,8,0,75,1,"4474755"
"UC Santa Barbara",3,0,34,15,84,0.226,33,1,10,24,9,0,13,2,41.5,0,"4474759"
"UC Irvine",3,0,40,11,78,0.372,37,9,9,26,1,1,19,1,59.5,1,"4474759"
"Ball St.",4,0,55,21,141,0.241,54,4,14,44,4,1,17,4,68.5,0,"4474780"
"Ohio St.",4,0,60,26,147,0.231,60,4,14,53,4,1,15,2,72.5,0,"4474780"
"Kentucky St.",4,0,28,15,101,0.129,26,8,15,31,9,3,14,3,46,0,"4474789"
"Roberts Wesleyan",4,0,52,17,107,0.327,46,9,18,46,8,0,10,1,66,0,"4474789"
"Quincy",4,0,40,15,94,0.266,40,3,12,32,7,0,11,0,48.5,2,"4474783"
"Loyola Chicago",4,0,57,13,105,0.419,54,7,16,31,3,0,8,1,68,1,"4474783"
"McKendree",5,0,61,17,128,0.344,56,8,16,47,5,1,11,0,75.5,2,"4474784"
"Lewis",5,0,61,18,143,0.301,56,5,20,42,8,0,15,0,73.5,0,"4474784"
"Southern California",4,0,59,20,114,0.342,55,3,18,32,5,2,15,2,71.5,0,"4474779"
"Pepperdine",4,0,55,16,109,0.358,49,5,15,25,3,1,22,0,72,0,"4474779"
"CSUN",4,0,52,25,116,0.233,51,5,20,32,8,0,10,0,62,0,"4474782"
"UC San Diego",4,0,39,12,92,0.293,38,8,12,29,5,1,22,0,59,0,"4474782"
"North Greenville",4,0,52,16,113,0.319,52,5,15,37,8,3,14,2,67,0,"4474794"
"Charleston (WV)",4,0,51,17,109,0.312,48,8,13,37,6,0,18,2,68,0,"4474794"
"Princeton",5,0,62,21,147,0.279,59,5,26,50,2,1,20,1,78,0,"4474796"
"FDU",5,0,50,22,135,0.207,49,2,13,55,5,4,8,2,60,1,"4474796"
"Reinhardt",5,0,66,22,130,0.338,64,4,20,39,6,4,12,0,80,0,"4493108"
"Edward Waters",5,0,54,27,125,0.216,54,6,17,36,4,4,10,0,69,0,"4493108"
"Lincoln Memorial",4,0,53,19,102,0.333,48,7,17,41,5,6,4,0,68,0,"4474799"
"Thomas More",4,0,32,17,100,0.15,31,5,20,23,7,10,0,0,47,1,"4474799"
"Tusculum",4,0,47,22,123,0.203,46,3,17,33,4,4,12,4,60,0,"4474806"
"Belmont Abbey",4,0,49,23,115,0.226,48,4,14,42,3,3,18,4,65,0,"4474806"
"Kentucky St.",3,0,30,21,84,0.107,23,5,11,27,7,0,0,4,35,0,"4474819"
"Dominican (NY)",3,0,35,13,80,0.275,34,7,14,28,5,0,7,1,45.5,1,"4474819"
"Mount Olive",3,0,38,17,99,0.212,35,5,14,32,4,3,10,0,51,1,"4474818"
"George Mason",3,0,43,14,94,0.309,41,4,13,35,5,0,18,0,56,0,"4474818"
"Lindenwood",3,0,39,16,87,0.264,37,4,12,31,6,0,13,1,49.5,0,"4474813"
"Purdue Fort Wayne",3,0,45,10,90,0.389,45,6,20,26,4,1,13,3,58.5,0,"4474813"
"St. Thomas Aquinas",3,0,25,17,71,0.113,22,1,12,15,10,0,4,2,28,1,"4474821"
"LIU",3,0,35,5,60,0.5,32,10,8,23,1,1,16,4,54,0,"4474821"
"Warner",3,0,19,15,57,0.07,18,3,11,20,8,0,5,1,24.5,0,"4474807"
"King (TN)",3,0,39,13,74,0.351,38,8,20,22,3,1,16,1,56,0,"4474807"
"Merrimack",3,0,33,8,72,0.347,30,6,16,13,5,0,4,0,41,0,"4474809"
"Sacred Heart",3,0,45,7,71,0.535,42,5,16,22,6,1,2,0,52,0,"4474809"
"UC Irvine",3,0,44,11,92,0.359,43,5,9,40,1,4,8,1,57,1,"4474803"
"UC Santa Barbara",3,0,35,17,98,0.184,33,1,8,29,5,2,8,3,42,0,"4474803"
"NJIT",4,0,47,15,105,0.305,42,4,26,24,10,4,15,0,62.5,0,"4474802"
"Grand Canyon",4,0,41,15,85,0.306,41,10,8,34,4,1,4,3,54,0,"4474802"
"UC San Diego",5,0,56,19,117,0.316,53,4,18,36,5,1,14,2,68,0,"4474798"
"CSUN",5,0,58,20,127,0.299,54,5,22,32,4,3,13,3,72.5,0,"4474798"
"Hawaii",3,0,39,18,89,0.236,34,1,12,30,5,1,10,1,46,0,"4474810"
"Long Beach St.",3,0,45,13,95,0.337,42,5,16,27,1,0,21,2,60.5,1,"4474810"
"Sacred Heart",4,0,56,27,142,0.204,55,2,19,55,2,2,4,0,62,0,"4474825"
"Merrimack",4,0,55,17,131,0.29,52,2,21,43,2,11,4,0,70,2,"4474825"
"Lindenwood",3,0,39,12,90,0.3,35,3,15,23,2,0,0,0,42,0,"4474827"
"Ball St.",3,0,45,9,95,0.379,30,2,13,24,3,1,4,0,50,1,"4474827"
"Lincoln Memorial",3,0,38,10,67,0.418,35,5,15,21,3,0,8,2,47,0,"4474834"
"D'Youville",3,0,26,15,71,0.155,26,3,16,15,5,1,2,1,31,0,"4474834"
"Fort Valley St.",5,0,57,19,137,0.277,51,8,18,44,2,4,8,1,73,1,"4474885"
"Tusculum",5,0,67,24,145,0.297,61,2,19,52,8,2,8,0,75,0,"4474885"
"Fort Valley St.",3,0,31,17,75,0.187,27,0,13,23,6,2,8,0,37,0,"4474848"
"Queens (NC)",3,0,37,16,78,0.269,32,6,13,24,0,3,5,3,48.5,0,"4474848"
"Kentucky St.",3,0,19,21,81,-0.025,18,1,14,24,6,3,12,1,29,0,"4474851"
"St. Thomas Aquinas",3,0,32,20,85,0.141,31,6,10,32,1,4,2,0,43,1,"4474851"
"D'Youville",3,0,46,13,86,0.384,43,3,11,26,1,3,8,0,56,0,"4474860"
"Central St. (OH)",3,0,31,14,79,0.215,27,1,10,21,3,1,11,4,38.5,0,"4474860"
"Roberts Wesleyan",3,0,25,20,84,0.06,25,2,12,18,4,5,10,1,37,0,"4474864"
"American Int'l",3,0,36,17,88,0.216,32,4,8,29,2,1,2,2,42,0,"4474864"
"Charleston (WV)",5,0,56,26,126,0.238,54,5,26,37,4,2,9,4,67.5,1,"4474868"
"Belmont Abbey",5,0,41,20,108,0.194,39,4,18,35,5,1,20,5,56,1,"4474868"
"Talladega",3,0,27,18,71,0.127,26,0,10,17,4,0,4,1,29,1,"4474869"
"King (TN)",3,0,41,9,68,0.471,41,4,14,22,0,0,12,1,51,0,"4474869"
"Lincoln Memorial",3,0,44,14,85,0.353,41,4,12,40,1,0,8,2,52,0,"4474876"
"Central St. (OH)",3,0,13,16,78,-0.038,13,1,8,22,4,1,11,0,20.5,0,"4474876"
"Tusculum",3,0,26,17,76,0.118,24,1,15,21,9,6,2,1,34,0,"4474883"
"Queens (NC)",3,0,32,12,66,0.303,31,9,13,26,1,1,14,0,49,0,"4474883"
"Penn St.",5,0,39,18,98,0.214,38,9,21,31,8,2,16,0,58,0,"4474884"
"Saint Francis",5,0,54,23,111,0.279,47,8,33,32,9,1,22,0,74,0,"4474884"
"Edward Waters",3,0,24,20,65,0.062,24,2,10,23,9,0,13,0,32.5,0,"4493109"
"Life (GA)",3,0,37,16,79,0.266,35,9,19,18,2,0,10,0,51,0,"4493109"
"Quincy",3,0,40,18,96,0.229,37,4,8,32,3,0,10,0,49,0,"4474894"
"Lewis",3,0,44,10,92,0.37,39,3,10,31,4,0,15,1,54.5,0,"4474894"
"Mount Olive",4,0,44,25,115,0.165,41,3,10,36,9,8,4,1,57,1,"4474900"
"George Mason",4,0,52,15,112,0.33,46,9,13,38,3,11,8,3,76,0,"4474900"
"FDU",3,0,31,22,101,0.089,31,3,13,31,8,5,2,0,40,5,"4474901"
"LIU",3,0,32,14,87,0.207,29,8,15,36,3,4,20,0,54,5,"4474901"
