"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"Barton",4,0,34,25,121,0.074,34,3,13,44,6,4,6,0,44,0,"6084363"
"Lees-McRae",3,0,32,16,83,0.193,30,2,15,27,2,1,6,3,38,0,"6084360"
"Emmanuel (GA)",3,0,42,10,83,0.386,38,2,12,33,2,1,8,1,49,1,"6084360"
"North Greenville",3,0,42,15,94,0.287,39,1,17,31,3,0,4,3,45,0,"6084359"
"Mount Olive",3,0,39,7,82,0.39,34,3,11,29,1,2,11,1,49.5,0,"6084359"
"Tusculum",3,0,37,18,88,0.216,35,5,11,25,4,5,0,0,47,0,"6084358"
"Charleston (WV)",3,0,48,14,95,0.358,44,4,13,30,5,6,0,0,58,0,"6084358"
"Loyola Chicago",3,0,37,4,63,0.524,35,9,12,23,0,3,18,2,58,0,"6084356"
"Purdue Fort Wayne",3,0,25,21,76,0.053,24,0,8,19,9,0,4,1,27,0,"6084356"
"UC Merced",3,0,17,15,70,0.029,15,2,13,20,12,2,2,0,22,0,"6084355"
"Menlo",3,0,35,11,68,0.353,33,12,11,30,2,2,2,0,50,0,"6084355"
"Pepperdine",4,0,49,15,103,0.33,46,7,17,32,4,1,14,0,64,0,"6084354"
"Stanford",4,0,42,26,110,0.145,40,4,14,31,7,2,6,0,51,0,"6084354"
"UC Santa Barbara",4,0,52,21,106,0.292,48,3,16,29,6,2,4,0,59,0,"6084349"
"UC San Diego",4,0,53,19,107,0.318,49,6,14,27,3,5,4,2,66,0,"6084349"
"CUI",3,0,29,16,79,0.165,26,4,8,19,8,2,10,3,40,0,"6084350"
"Grand Canyon",3,0,43,13,76,0.395,40,8,9,25,4,1,16,0,60,0,"6084350"
"CSUN",3,0,19,18,63,0.016,18,1,10,16,13,0,4,0,22,0,"6084362"
"Long Beach St.",3,0,33,9,62,0.387,31,13,18,21,1,0,19,0,55.5,1,"6084362"
"Ball St.",3,0,33,13,79,0.253,32,0,7,17,5,1,9,2,38.5,0,"6084364"
"Southern California",3,0,50,14,87,0.414,48,5,11,28,0,0,6,0,58,0,"6084364"
"Penn St.",3,0,25,21,81,0.049,24,1,8,22,6,0,4,2,28,0,"6084357"
"Hawaii",3,0,39,10,73,0.397,38,6,12,30,1,1,18,1,55,0,"6084357"
"Thomas More",3,0,40,22,103,0.175,38,2,14,42,2,7,10,1,54,0,"6084366"
"D'Youville",3,0,28,25,97,0.031,27,2,11,35,2,4,14,0,41,0,"6084366"
"Roberts Wesleyan",3,0,20,13,61,0.115,18,0,13,21,6,1,4,0,23,0,"6084367"
"Saint Francis",3,0,43,17,84,0.31,38,6,21,24,0,0,6,0,52,0,"6084367"
"King (TN)",4,0,46,14,123,0.26,40,5,17,44,3,3,12,3,60,0,"6084372"
"Emmanuel (GA)",4,0,59,22,134,0.276,56,3,21,51,5,1,7,2,66.5,0,"6084372"
"Lees-McRae",3,0,27,24,97,0.031,24,1,12,31,3,2,10,2,35,0,"6084374"
"Erskine",3,0,36,21,95,0.158,34,3,8,37,1,0,10,0,44,0,"6084374"
"North Greenville",3,0,42,23,107,0.178,39,2,12,34,1,0,2,0,45,0,"6084373"
"Barton",3,0,39,9,86,0.349,38,1,9,36,2,1,4,0,43,0,"6084373"
"Belmont Abbey",3,0,42,18,99,0.242,37,4,9,33,4,3,9,3,53.5,0,"6084371"
"Mount Olive",3,0,46,13,99,0.333,40,4,11,34,4,1,8,1,55,0,"6084371"
"Queens (NC)",3,0,33,17,77,0.208,33,2,11,21,6,1,6,0,39,0,"6084370"
"Ohio St.",3,0,39,12,76,0.355,36,6,9,24,2,0,11,1,50.5,0,"6084370"
"Tusculum",5,0,64,17,133,0.353,57,4,16,28,7,8,2,0,77,0,"6084369"
"Charleston (WV)",5,0,67,21,128,0.359,59,7,10,40,4,5,4,0,81,0,"6084369"
"LeMoyne-Owen",3,0,26,20,88,0.068,21,1,11,25,6,3,2,0,31,0,"6084375"
"Benedict",3,0,36,10,73,0.356,30,6,7,39,1,5,0,2,47,0,"6084375"
"Quincy",4,0,43,19,87,0.276,42,8,20,19,6,10,2,3,62,0,"6084368"
"Lindenwood",4,0,50,15,88,0.398,49,6,16,21,8,8,4,1,66,1,"6084368"
"Edward Waters",3,0,46,15,91,0.341,42,6,10,37,2,0,8,0,56,0,"6084377"
"Morehouse",3,0,21,16,80,0.063,21,2,4,20,6,1,6,0,27,0,"6084377"
"Merrimack",3,0,35,17,84,0.214,33,3,15,30,1,3,4,5,43,0,"6084380"
"George Mason",3,0,39,10,84,0.345,33,1,15,29,3,9,0,2,49,1,"6084380"
"Edward Waters",3,0,34,10,77,0.312,32,12,9,29,7,0,8,1,50,0,"6084641"
"Morehouse",3,0,25,17,78,0.103,22,7,8,28,12,1,0,0,33,0,"6084641"
"Lewis",5,0,63,22,137,0.299,62,3,17,59,6,2,12,2,74,0,"6084379"
"McKendree",5,0,62,18,147,0.299,59,6,17,45,3,0,10,3,73,0,"6084379"
"Roberts Wesleyan",4,0,49,22,160,0.169,47,6,25,68,2,8,6,2,66,0,"6309753"
"Saint Vincent",4,0,53,31,160,0.138,48,2,20,78,6,3,4,3,60,0,"6309753"
"FDU",4,0,37,34,113,0.027,35,1,19,29,2,2,8,1,44,0,"6084386"
"Sacred Heart",4,0,40,17,94,0.245,38,2,20,30,1,3,22,2,56,0,"6084386"
"Vanguard",3,0,23,13,65,0.154,20,4,13,16,9,2,2,0,30,0,"6084381"
"UCLA",3,0,37,11,70,0.371,32,9,19,24,4,2,16,1,56,0,"6084381"
"Pepperdine",4,0,50,16,101,0.337,48,2,14,24,1,3,18,1,64,0,"6084383"
"Stanford",4,0,51,21,108,0.278,50,1,20,26,2,0,12,1,58,0,"6084383"
"Harvard",3,0,25,23,77,0.026,24,1,19,20,2,0,12,1,32,0,"6084385"
"BYU",3,0,31,7,61,0.393,28,2,18,21,1,3,15,3,43.5,0,"6084385"
"CUI",3,0,32,18,88,0.159,29,3,13,24,2,0,5,5,37.5,0,"6084382"
"Grand Canyon",3,0,41,7,75,0.453,39,2,9,32,3,0,18,1,52,0,"6084382"
"Ball St.",5,0,55,20,118,0.297,51,9,15,39,5,1,14,5,72,0,"6084387"
"Penn St.",5,0,52,23,120,0.242,50,5,17,32,9,2,10,0,64,0,"6084387"
"Princeton",3,0,27,15,74,0.162,26,1,13,18,8,1,13,6,35.5,0,"6084378"
"Long Beach St.",3,0,39,13,78,0.333,37,8,17,18,1,1,17,0,56.5,1,"6084378"
"Southern California",4,0,57,11,118,0.39,55,7,10,35,6,1,17,2,73.5,0,"6084384"
"Hawaii",4,0,63,23,132,0.303,62,6,14,40,7,0,11,1,74.5,0,"6084384"
"Jessup",3,0,35,18,90,0.189,34,2,14,32,5,3,5,4,42.5,0,"6084388"
"Simpson (CA)",3,0,35,7,81,0.346,33,5,15,27,2,5,6,3,48,0,"6084388"
"St. Thomas Aquinas",3,0,42,13,88,0.33,40,3,14,36,3,3,10,0,53,0,"6084365"
"Dominican (NY)",3,0,28,16,84,0.143,28,3,13,29,3,0,14,2,38,0,"6084365"
"Roberts Wesleyan",5,0,56,27,127,0.228,54,11,24,38,2,4,2,3,72,0,"6084389"
"D'Youville",5,0,52,24,121,0.231,52,2,16,39,11,3,18,5,66,0,"6084389"
"Harvard",4,0,40,24,107,0.15,38,2,17,34,2,2,8,2,48,0,"6084390"
"BYU",4,0,53,23,119,0.252,49,2,14,36,2,5,15,1,67.5,0,"6084390"
"Reinhardt",4,0,35,23,117,0.103,35,2,10,47,5,6,10,0,48,1,"6084396"
"Emmanuel (GA)",4,0,53,27,132,0.197,44,5,16,47,2,1,12,4,65,2,"6084396"
"Lincoln Memorial",3,0,40,8,78,0.41,34,10,19,24,1,2,10,0,57,0,"6084391"
"Tusculum",3,0,25,15,73,0.137,23,1,10,26,10,2,2,0,29,0,"6084391"
"American Int'l",4,0,56,19,114,0.325,53,4,19,27,4,0,4,0,62,0,"6367106"
"Regis (MA)",4,0,56,11,101,0.446,52,4,17,29,4,0,14,5,67,0,"6367106"
"Truett-McConnell",3,0,27,26,83,0.012,26,1,9,21,5,4,0,1,32,0,"6084393"
"Benedict",3,0,34,13,70,0.3,31,5,6,24,1,11,2,3,51,0,"6084393"
"Mount Olive",3,0,44,20,90,0.267,42,11,9,33,2,0,8,0,59,0,"6084394"
"Barton",3,0,24,14,75,0.133,23,2,6,20,11,4,10,0,35,0,"6084394"
"Erskine",4,0,50,32,140,0.129,45,1,17,50,6,1,19,3,61.5,0,"6084395"
"Catawba",4,0,45,24,134,0.157,40,6,12,42,1,2,25,3,65.5,0,"6084395"
"Wittenberg",3,0,24,14,72,0.139,21,2,11,17,8,3,0,0,29,0,"6300501"
"Charleston (WV)",3,0,40,10,70,0.429,38,8,8,29,2,5,4,0,55,0,"6300501"
"Bethel (IN)",4,0,44,23,111,0.189,39,8,14,37,2,2,20,1,64,1,"6084392"
"Roosevelt",4,0,42,23,108,0.176,40,2,19,35,8,1,14,1,52,0,"6084392"
"Morehouse",3,0,26,17,70,0.129,21,5,10,19,6,3,0,1,34,0,"6084397"
"Benedict",3,0,39,18,79,0.266,36,6,6,21,5,9,4,0,56,0,"6084397"
"Lindenwood",5,0,61,29,138,0.232,58,4,20,40,7,0,11,0,70.5,0,"6084398"
"McKendree",5,0,51,15,110,0.327,50,7,23,36,4,2,19,0,69.5,0,"6084398"
"Pacific Union",3,0,13,14,44,-0.023,13,0,14,11,12,3,0,2,16,1,"6084399"
"Jessup",3,0,33,9,54,0.444,32,12,24,17,0,5,2,0,51,0,"6084399"
"Merrimack",3,0,37,11,94,0.277,34,13,16,33,6,0,8,0,54,0,"6084400"
"Dominican (NY)",3,0,32,17,88,0.17,32,6,15,35,13,2,4,2,42,0,"6084400"
"Daemen",4,0,53,21,110,0.291,50,6,28,31,3,6,6,1,68,0,"6084402"
"George Mason",4,0,46,19,104,0.26,45,3,17,32,6,5,2,0,55,0,"6084402"
"Ball St.",5,0,72,16,146,0.384,65,8,18,57,3,2,15,3,89.5,0,"6084403"
"Queens (NC)",5,0,63,21,150,0.28,61,3,17,44,8,2,8,4,72,0,"6084403"
"Fisher",3,0,16,14,74,0.027,14,0,7,26,14,0,2,0,17,0,"6084405"
"American Int'l",3,0,37,5,71,0.451,35,14,6,37,0,1,8,1,56,0,"6084405"
"CSUN",5,0,50,20,139,0.216,48,11,18,40,8,1,14,0,69,1,"6084401"
"Lewis",5,0,60,12,137,0.35,50,8,21,39,11,0,22,0,79,0,"6084401"
"Ohio St.",4,0,48,14,96,0.354,46,9,14,29,11,0,6,1,60,0,"6084404"
"Loyola Chicago",4,0,57,9,105,0.457,54,11,22,26,9,1,20,3,79,0,"6084404"
"Vanguard",5,0,52,21,139,0.223,50,8,19,32,4,2,8,0,66,0,"6084418"
"CUI",5,0,57,21,115,0.313,53,4,15,52,8,3,11,2,69.5,0,"6084418"
"FDU",4,0,40,30,112,0.089,34,7,11,24,6,1,9,2,52.5,0,"6084409"
"LIU",4,0,47,19,94,0.298,41,6,16,31,7,1,37,1,72.5,0,"6084409"
"Rockhurst",3,0,35,22,80,0.163,34,2,10,21,7,0,8,0,41,0,"6084408"
"Missouri S&T",3,0,36,11,69,0.362,33,7,8,21,2,2,16,0,53,0,"6084408"
"D'Youville",3,0,29,15,75,0.187,27,1,11,22,6,1,4,0,33,0,"6084411"
"Saint Francis",3,0,45,13,86,0.372,42,6,19,27,1,0,16,0,59,0,"6084411"
"Daemen",3,0,28,11,61,0.279,26,1,16,9,7,2,0,0,31,0,"6084407"
"UC Irvine",3,0,40,4,56,0.643,39,7,15,18,1,2,4,0,51,0,"6084407"
"Purdue Fort Wayne",5,0,66,25,130,0.315,59,4,20,37,7,14,8,0,88,0,"6084410"
"Quincy",5,0,50,28,127,0.173,47,7,12,30,4,4,10,1,66,0,"6084410"
"Edward Waters",5,0,52,28,131,0.183,46,3,19,49,4,2,20,0,67,0,"6084414"
"Central St. (OH)",5,0,57,26,140,0.221,49,4,24,46,3,2,27,0,76.5,0,"6084414"
"Benedict",3,0,37,10,80,0.338,34,5,5,23,4,0,12,2,48,0,"6084426"
"Morehouse",3,0,41,20,91,0.231,38,4,11,25,5,1,4,2,48,0,"6084426"
"North Greenville",3,0,31,14,72,0.236,30,3,15,11,5,0,4,0,36,0,"6084413"
"Lincoln Memorial",3,0,41,8,65,0.508,37,5,13,19,3,1,10,0,52,0,"6084413"
"Barton",3,0,33,16,84,0.202,31,4,6,30,1,1,16,0,46,0,"6084420"
"King (TN)",3,0,35,23,100,0.12,34,1,11,31,4,2,10,0,43,2,"6084420"
"Sacred Heart",4,0,41,14,118,0.229,36,7,16,45,16,1,11,0,54.5,0,"6084406"
"Merrimack",4,0,53,23,136,0.221,49,16,27,48,7,1,12,0,76,0,"6084406"
"Mount Olive",4,0,46,19,103,0.262,42,2,11,31,3,3,23,0,62.5,0,"6084417"
"Lees-McRae",4,0,48,32,125,0.128,46,3,17,29,2,2,10,0,58,0,"6084417"
"LeMoyne-Owen",3,0,13,18,58,-0.086,13,4,4,15,11,1,2,1,19,1,"6084421"
"Roosevelt",3,0,40,7,69,0.478,33,11,12,24,4,1,5,0,54.5,0,"6084421"
"Menlo",3,0,30,16,78,0.179,29,0,11,21,5,1,8,0,35,0,"6084415"
"Pepperdine",3,0,42,11,78,0.397,41,5,14,24,0,1,14,0,55,0,"6084415"
"BYU",4,0,52,18,108,0.315,48,7,10,37,4,1,14,1,67,0,"6084412"
"Grand Canyon",4,0,52,18,117,0.291,51,4,19,28,7,1,17,0,65.5,0,"6084412"
"NJIT",4,0,34,28,100,0.06,32,2,14,28,8,0,8,1,40,0,"6084419"
"Long Beach St.",4,0,48,12,95,0.379,41,8,18,28,2,1,42,1,78,0,"6084419"
"Rockhurst",3,0,41,12,78,0.372,37,7,8,27,1,2,9,1,54.5,1,"6084422"
"Roosevelt",3,0,32,17,81,0.185,29,1,10,21,7,0,2,3,34,0,"6084422"
"Daemen",4,0,45,21,102,0.235,40,6,12,31,12,0,5,0,53.5,0,"6084425"
"Princeton",4,0,47,13,95,0.358,43,12,18,26,6,1,15,0,67.5,0,"6084425"
"LIU",5,0,67,28,166,0.235,58,4,14,56,6,1,8,5,76,0,"6084424"
"FDU",5,0,63,26,153,0.242,62,6,14,59,4,4,16,1,81,0,"6084424"
"Mount Olive",3,0,39,12,88,0.307,36,3,9,39,3,2,8,0,48,0,"6084431"
"King (TN)",3,0,30,21,97,0.093,28,3,8,35,3,0,8,0,37,0,"6084431"
"Emmanuel (GA)",5,0,46,17,117,0.248,45,5,19,36,4,4,9,0,59.5,3,"6084432"
"North Greenville",5,0,59,20,129,0.302,53,4,22,37,5,0,8,0,67,4,"6084432"
"Ball St.",4,0,62,16,115,0.4,60,4,13,43,7,2,20,2,78,0,"6084430"
"Queens (NC)",4,0,46,21,120,0.208,43,7,8,35,4,0,4,2,55,0,"6084430"
"Erskine",3,0,26,20,88,0.068,26,2,10,26,4,1,2,1,30,0,"6084429"
"Belmont Abbey",3,0,41,9,82,0.39,39,4,14,34,2,5,14,1,57,0,"6084429"
"Thomas More",3,0,24,18,82,0.073,22,1,9,23,3,8,0,0,33,0,"6084446"
"Charleston (WV)",3,0,45,15,89,0.337,42,3,12,36,1,3,4,1,53,0,"6084446"
"Purdue Fort Wayne",4,0,37,15,90,0.244,35,4,20,19,14,6,4,4,49,1,"6084423"
"Lindenwood",4,0,49,20,95,0.305,47,14,19,31,4,6,2,2,70,0,"6084423"
"Barton",3,0,31,4,57,0.474,29,6,5,25,4,3,12,0,46,0,"6084428"
"Lees-McRae",3,0,31,27,93,0.043,29,4,10,19,6,0,4,0,37,0,"6084428"
"Rockhurst",3,0,38,13,67,0.373,35,13,13,18,1,0,7,0,54.5,0,"6311597"
"LeMoyne-Owen",3,0,11,16,50,-0.1,11,1,7,15,13,2,4,4,16,0,"6311597"
"Edward Waters",4,0,48,19,120,0.242,47,6,12,58,2,1,8,2,59,0,"6084433"
"Central St. (OH)",4,0,48,23,133,0.188,45,2,20,41,6,2,8,4,56,0,"6084433"
"D'Youville",3,0,25,22,80,0.038,24,2,9,32,6,0,4,1,29,0,"6084434"
"Saint Francis",3,0,41,12,86,0.337,35,6,20,27,2,1,19,1,57.5,0,"6084434"
"Wabash",3,0,32,22,82,0.122,28,4,16,27,2,0,8,0,40,0,"6367577"
"Maryville (MO)",3,0,37,13,79,0.304,34,2,15,21,4,2,17,0,49.5,0,"6367577"
"Dominican (NY)",5,0,45,19,134,0.194,37,4,15,55,6,4,17,0,61.5,0,"6084436"
"Merrimack",5,0,64,30,168,0.202,59,6,21,61,4,0,12,0,76,0,"6084436"
"UC Irvine",3,0,38,11,68,0.397,36,9,15,17,1,6,2,1,54,0,"6084437"
"George Mason",3,0,27,14,62,0.21,26,1,12,15,9,3,2,0,32,0,"6084437"
"McKendree",4,0,69,17,147,0.354,63,5,11,53,6,6,4,0,82,0,"6084438"
"Quincy",4,0,53,16,139,0.266,52,6,11,45,5,3,6,0,65,0,"6084438"
"Ohio St.",5,0,61,28,149,0.221,57,4,20,49,5,3,24,2,80,0,"6084439"
"Lewis",5,0,52,25,134,0.201,45,5,13,52,4,1,30,2,73,0,"6084439"
"Roosevelt",4,0,48,29,122,0.156,45,2,14,38,1,0,10,3,55,0,"6084440"
"Missouri S&T",4,0,53,18,116,0.302,49,1,15,34,2,3,21,0,67.5,1,"6084440"
"CSUN",5,0,48,25,124,0.185,45,4,27,42,5,3,23,1,66.5,0,"6084441"
"Loyola Chicago",5,0,57,26,131,0.237,53,5,32,40,4,3,34,1,82,0,"6084441"
"St. Thomas Aquinas",5,0,50,20,124,0.242,48,8,15,44,16,4,23,0,73.5,0,"6084444"
"Sacred Heart",5,0,54,27,131,0.206,51,16,17,45,8,0,14,1,77,0,"6084444"
"Menlo",3,0,35,13,88,0.25,33,5,10,24,6,0,6,0,43,0,"6084435"
"Pepperdine",3,0,48,9,86,0.453,48,6,11,33,5,0,6,1,57,0,"6084435"
"BYU",3,0,33,20,90,0.144,29,0,6,31,10,0,9,0,37.5,0,"6084442"
"Grand Canyon",3,0,39,6,84,0.393,34,10,12,28,0,0,13,0,55.5,0,"6084442"
"NJIT",3,0,21,18,68,0.044,20,3,9,15,7,0,8,3,28,0,"6084447"
"Long Beach St.",3,0,41,12,76,0.382,37,7,15,25,3,0,25,1,60.5,0,"6084447"
"Vanguard",3,0,35,13,92,0.239,31,2,12,31,5,1,9,0,42.5,1,"6084445"
"CUI",3,0,42,9,90,0.367,39,5,13,34,2,0,14,1,54,0,"6084445"
"American Int'l",5,0,54,27,132,0.205,49,6,18,45,6,1,16,2,69,0,"6367914"
"Emerson",5,0,48,30,126,0.143,45,6,22,45,6,2,14,0,63,0,"6367914"
"Edward Waters",3,0,36,10,68,0.382,30,10,14,20,3,5,2,8,52,0,"6084449"
"Warner",3,0,25,17,70,0.114,25,3,11,19,10,1,2,2,30,0,"6084449"
"UC Santa Barbara",5,0,76,16,142,0.423,71,4,25,52,5,1,18,0,90,1,"6367071"
"Cal Lutheran",5,0,57,22,146,0.24,54,5,14,39,4,0,12,0,68,0,"6367071"
"King (TN)",3,0,19,16,69,0.043,17,0,13,15,8,1,6,0,23,0,"6084450"
"Tusculum",3,0,37,12,71,0.352,35,8,11,29,0,3,8,1,52,0,"6084450"
"Catawba",3,0,48,14,80,0.425,44,8,16,20,3,0,2,2,57,0,"6084451"
"Benedict",3,0,24,14,62,0.161,22,3,5,14,8,4,0,3,31,0,"6084451"
"Roosevelt",5,0,70,25,153,0.294,69,2,20,60,5,3,8,2,79,1,"6314168"
"Wis.-Stevens Point",5,0,50,19,138,0.225,48,5,14,49,2,6,12,1,67,1,"6314168"
"McKendree",5,0,48,20,141,0.199,46,3,14,51,8,1,31,1,67.5,0,"6084452"
"Ohio St.",5,0,61,34,154,0.175,59,8,16,68,3,1,11,0,75.5,0,"6084452"
"Lindenwood",3,0,34,21,74,0.176,34,2,13,13,2,0,4,0,38,0,"6084453"
"Loyola Chicago",3,0,39,6,64,0.516,37,2,12,18,2,1,6,0,45,0,"6084453"
"Queens (NC)",3,0,29,11,87,0.207,29,3,6,33,11,3,3,0,36.5,0,"6084454"
"Lewis",3,0,46,14,98,0.327,37,11,10,40,3,0,12,2,63,0,"6084454"
"Pepperdine",3,0,38,7,87,0.356,37,5,12,27,8,0,4,1,45,0,"6084455"
"UCLA",3,0,47,9,91,0.418,45,8,14,26,5,1,7,4,59.5,0,"6084455"
"CUI",4,0,52,12,101,0.396,46,8,14,39,8,1,12,4,67,0,"6084456"
"Vanguard",4,0,52,17,113,0.31,50,8,19,31,8,1,14,3,68,0,"6084456"
"Roberts Wesleyan",4,0,59,24,140,0.25,59,7,23,43,5,2,10,0,73,0,"6084479"
"Dominican (NY)",4,0,46,20,114,0.228,45,5,20,37,7,2,14,1,60,0,"6084479"
"Edward Waters",3,0,30,15,68,0.221,25,11,6,33,3,3,2,9,45,3,"6084461"
"LeMoyne-Owen",3,0,23,10,69,0.188,21,3,14,18,11,5,2,5,32,7,"6084461"
"Central St. (OH)",3,0,25,23,87,0.023,22,4,11,23,4,1,11,0,35.5,0,"6084464"
"Fort Valley St.",3,0,35,13,75,0.293,32,4,10,33,4,3,7,0,45.5,0,"6084464"
"Saint Francis",4,0,55,21,118,0.288,51,10,28,27,3,4,8,2,73,0,"6084463"
"FDU",4,0,39,23,99,0.162,37,3,8,35,10,2,4,2,46,0,"6084463"
"Daemen",5,0,54,23,137,0.226,52,5,21,44,11,3,21,3,72.5,0,"6084457"
"LIU",5,0,55,28,139,0.194,54,11,20,50,5,1,10,1,72,0,"6084457"
"Princeton",4,0,42,25,106,0.16,41,4,15,41,1,2,20,2,58,0,"6084472"
"Sacred Heart",4,0,48,23,124,0.202,45,1,28,32,4,3,18,3,61,0,"6084472"
"Quincy",5,0,52,19,128,0.258,51,8,19,33,7,4,19,1,73.5,0,"6084471"
"Ball St.",5,0,54,20,119,0.286,49,7,13,36,8,4,14,4,72,0,"6084471"
"Tusculum",5,0,52,20,118,0.271,50,5,13,44,10,6,16,0,71,0,"6084470"
"Thomas More",5,0,61,28,137,0.241,55,10,23,38,5,2,8,0,77,0,"6084470"
"George Mason",5,0,65,24,136,0.301,61,5,24,56,6,4,22,0,85,0,"6084469"
"Harvard",5,0,44,27,137,0.124,39,6,13,40,5,2,22,2,63,0,"6084469"
"Catawba",3,0,36,19,82,0.207,32,3,9,24,2,1,15,0,47.5,1,"6084465"
"Lees-McRae",3,0,31,17,77,0.182,30,2,16,21,3,2,10,0,40,0,"6084465"
"Erskine",5,0,66,32,177,0.192,60,4,21,61,0,4,22,0,85,0,"6084476"
"Barton",5,0,56,27,155,0.187,56,0,9,70,4,5,14,0,68,0,"6084476"
"Charleston (WV)",3,0,35,17,78,0.231,35,3,15,20,5,0,2,0,39,0,"6084473"
"Penn St.",3,0,37,10,73,0.37,35,5,15,19,3,2,14,3,51,0,"6084473"
"Emmanuel (GA)",3,0,35,18,100,0.17,34,3,16,35,1,2,4,0,42,0,"6084474"
"Mount Olive",3,0,39,10,86,0.337,33,1,13,38,3,1,8,1,45,0,"6084474"
"St. Thomas Aquinas",3,0,39,12,82,0.329,38,3,15,29,5,1,2,0,44,0,"6084458"
"Merrimack",3,0,37,6,82,0.378,34,5,13,28,3,0,8,0,46,0,"6084458"
"Lindenwood",3,0,34,18,80,0.2,32,6,13,21,2,0,0,0,40,0,"6084466"
"Loyola Chicago",3,0,42,8,76,0.447,39,2,16,24,6,1,17,0,53.5,0,"6084466"
"Stanford",3,0,33,12,69,0.304,33,6,13,18,1,1,10,0,45,0,"6084459"
"Menlo",3,0,35,21,80,0.175,31,1,14,20,6,1,5,0,39.5,0,"6084459"
"UC Santa Barbara",5,0,56,26,128,0.234,47,8,20,35,8,1,25,0,77.5,0,"6084462"
"CSUN",5,0,58,25,138,0.239,53,8,20,37,8,3,21,0,79.5,0,"6084462"
"Grand Canyon",4,0,48,17,97,0.32,45,3,14,27,6,0,12,4,57,0,"6084467"
"Southern California",4,0,53,10,98,0.439,51,6,18,28,3,4,13,4,69.5,0,"6084467"
"UC Irvine",3,0,29,4,53,0.472,27,8,13,19,4,1,13,2,44.5,0,"6084475"
"Long Beach St.",3,0,41,18,84,0.274,39,4,22,17,8,0,0,0,45,0,"6084475"
"UC San Diego",3,0,31,16,83,0.181,30,1,8,26,6,0,15,0,39.5,0,"6084468"
"Hawaii",3,0,44,14,92,0.326,40,6,13,33,1,1,12,3,57,0,"6084468"
"Rockhurst",3,0,42,10,69,0.464,38,11,20,20,2,3,2,0,57,0,"6311602"
"Cent. Christian (KS)",3,0,11,10,44,0.023,9,2,8,15,11,1,2,0,15,0,"6311602"
"Rockhurst",3,0,40,8,56,0.571,38,13,14,18,0,2,4,1,57,0,"6368825"
"Cent. Christian (KS)",3,0,13,12,47,0.021,11,0,7,7,13,0,0,0,13,1,"6368825"
"St. Thomas Aquinas",3,0,36,14,89,0.247,31,3,10,33,0,2,12,0,47,0,"6084482"
"American Int'l",3,0,29,25,99,0.04,25,0,9,31,3,0,8,0,33,0,"6084482"
"Life (GA)",4,0,61,28,138,0.239,59,11,19,42,7,1,8,8,77,0,"6084481"
"Barry",4,0,41,17,105,0.229,36,7,3,35,11,2,20,1,60,1,"6084481"
"Edward Waters",3,0,31,6,56,0.446,24,12,13,19,0,2,6,5,48,3,"6084480"
"LeMoyne-Owen",3,0,15,13,50,0.04,14,0,10,13,12,1,4,5,18,3,"6084480"
"Central St. (OH)",3,0,31,26,96,0.052,30,2,8,28,5,1,4,2,36,0,"6084483"
"Fort Valley St.",3,0,34,7,74,0.365,31,5,7,34,2,0,24,0,51,0,"6084483"
"Daemen",3,0,35,16,96,0.198,31,2,11,31,5,0,12,2,43,0,"6084477"
"LIU",3,0,43,12,88,0.352,39,5,8,39,2,0,18,1,57,0,"6084477"
"North Greenville",3,0,42,15,99,0.273,40,4,16,46,3,3,4,0,51,1,"6084490"
"King (TN)",3,0,19,19,93,0,18,3,9,30,4,0,6,0,25,0,"6084490"
"Emmanuel (GA)",3,0,31,18,89,0.146,31,5,12,40,3,1,4,0,39,1,"6084489"
"Barton",3,0,41,12,97,0.299,39,3,14,34,5,2,8,0,50,0,"6084489"
"Erskine",3,0,29,26,92,0.033,27,2,11,26,2,3,11,0,39.5,0,"6084488"
"Mount Olive",3,0,35,11,75,0.32,29,2,9,30,2,3,10,0,45,0,"6084488"
"Charleston (WV)",4,0,73,20,138,0.384,70,4,9,46,7,1,17,1,86.5,0,"6084487"
"Penn St.",4,0,61,19,133,0.316,61,7,11,33,4,3,19,4,80.5,0,"6084487"
"Lees-McRae",4,0,45,27,119,0.151,41,5,19,38,6,1,9,1,55.5,0,"6084486"
"Belmont Abbey",4,0,44,16,101,0.277,40,6,9,40,5,4,18,4,63,0,"6084486"
"George Mason",3,0,41,18,92,0.25,40,3,10,33,7,0,7,1,47.5,2,"6084485"
"Harvard",3,0,40,11,99,0.293,35,7,9,28,3,0,20,2,57,0,"6084485"
"Queens (NC)",5,0,54,25,134,0.216,46,8,22,38,7,4,18,3,75,0,"6084484"
"Lewis",5,0,55,23,121,0.264,46,7,13,45,8,1,18,1,72,0,"6084484"
"Maryville (MO)",3,0,48,10,93,0.409,40,8,14,40,1,5,2,8,62,2,"6084491"
"Edward Waters",3,0,30,9,81,0.259,28,1,10,31,8,1,2,8,33,3,"6084491"
"Saint Francis",3,0,37,12,81,0.309,31,3,20,24,2,1,20,2,51,0,"6084492"
"FDU",3,0,22,24,81,-0.025,22,2,9,27,3,2,4,1,28,0,"6084492"
"Princeton",3,0,37,10,75,0.36,33,6,9,27,4,1,14,0,51,0,"6084493"
