"Name","S","MS","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE","match_id"
"UC Santa Cruz",3,0,38,17,91,0.231,38,3,13,22,1,1,2,1,43,2,"4473393"
"East. Mennonite",4,0,32,20,114,0.105,31,6,10,48,11,4,22,4,53,0,"4473386"
"Baldwin Wallace",4,0,59,32,152,0.178,54,11,23,52,6,4,6,4,77,0,"4473386"
"Olivet",3,0,29,19,98,0.102,26,1,11,27,4,1,6,0,34,0,"4473397"
"Lakeland",3,0,41,18,94,0.245,39,4,11,43,1,3,8,1,52,2,"4473397"
"Hood",4,0,34,23,103,0.107,29,5,19,44,9,2,6,1,44,0,"4473283"
"Wilson",4,0,41,17,116,0.207,33,9,21,35,5,4,0,4,54,0,"4473283"
"Sarah Lawrence",3,0,21,7,89,0.157,19,7,15,46,10,0,6,7,31,1,"4473400"
"Bryn Athyn",3,0,25,14,97,0.113,22,10,14,48,7,1,0,0,36,3,"4473400"
"Ill. Wesleyan",3,0,33,13,78,0.256,33,7,14,29,1,2,6,2,45,1,"4473399"
"Olivet",3,0,32,20,89,0.135,30,1,13,30,7,0,4,1,35,1,"4473399"
"Sarah Lawrence",3,0,16,15,89,0.011,14,4,12,42,6,0,0,3,20,3,"4473403"
"Immaculata",3,0,28,10,89,0.202,25,6,16,45,4,2,0,4,36,0,"4473403"
"Ill. Wesleyan",5,0,49,18,134,0.231,46,7,24,42,7,1,22,2,68,1,"4473402"
"Lakeland",5,0,47,34,128,0.102,45,7,19,51,7,0,12,2,60,0,"4473402"
"Immaculata",3,0,28,12,92,0.174,26,4,18,45,11,0,6,3,35,0,"4473404"
"Bryn Athyn",3,0,12,16,89,-0.045,11,11,7,34,4,1,0,3,24,4,"4473404"
"Stevens",4,0,49,10,85,0.459,44,2,14,20,9,5,14,4,63,0,"4473406"
"Baruch",4,0,50,28,112,0.196,47,9,15,18,2,1,2,5,61,0,"4473406"
"Mt. St. Joseph",3,0,22,19,87,0.034,21,6,11,28,7,2,4,0,32,0,"4473413"
"Thomas More",3,0,39,22,94,0.181,35,7,15,39,6,8,4,0,56,1,"4473413"
"Wilson",5,0,50,31,178,0.107,47,7,17,59,9,4,10,0,66,3,"4473417"
"Mount Aloysius",5,0,43,25,173,0.104,41,8,15,59,7,2,10,0,58,6,"4473417"
"Lancaster Bible",4,0,44,21,109,0.211,37,4,22,32,5,0,4,0,50,0,"4473416"
"Misericordia",4,0,39,8,95,0.326,35,5,23,23,4,0,10,0,49,0,"4473416"
"Penn St.-Behrend",3,0,37,8,77,0.377,36,5,14,32,1,1,16,0,51,0,"4473419"
"Houghton",3,0,16,22,74,-0.081,14,1,7,29,5,1,0,0,18,0,"4473419"
"St. Norbert",4,0,41,28,128,0.102,39,1,16,47,5,0,8,1,46,2,"4473418"
"Wis.-Stevens Point",4,0,41,15,114,0.228,39,5,14,48,1,7,6,2,56,4,"4473418"
"Rockford",4,0,34,26,105,0.076,31,6,16,36,5,1,12,2,47,0,"4473415"
"Ill. Wesleyan",4,0,47,17,103,0.291,43,5,23,38,6,2,12,0,60,1,"4473415"
"North Park",3,0,26,18,88,0.091,24,1,9,31,4,1,2,6,29,1,"4473410"
"IIT",3,0,40,8,84,0.381,36,4,14,43,1,1,14,10,52,0,"4473410"
"Loras",3,0,37,15,95,0.232,35,4,8,44,3,2,6,3,46,0,"4473409"
"MSOE",3,0,29,21,102,0.078,26,3,12,37,4,1,8,3,37,0,"4473409"
"Arcadia",5,0,50,28,141,0.156,49,8,14,44,7,1,8,0,63,0,"4473421"
"Hunter",5,0,58,14,127,0.346,57,7,20,42,8,3,17,1,76.5,1,"4473421"
"Bethany (WV)",3,0,13,19,65,-0.092,11,1,13,19,13,1,2,0,16,0,"4473423"
"Geneva",3,0,28,14,62,0.226,26,13,8,29,1,0,12,3,47,0,"4473423"
"Eastern",4,0,39,20,106,0.179,38,8,11,50,4,2,8,3,53,1,"4473424"
"Neumann",4,0,39,20,119,0.16,36,4,15,41,8,4,4,1,49,1,"4473424"
"Rivier",5,0,46,19,114,0.237,42,4,16,38,8,6,14,2,63,6,"4473425"
"Endicott",5,0,58,38,150,0.133,54,8,28,43,4,0,6,0,69,2,"4473425"
"Drew",3,0,32,9,71,0.324,28,9,21,24,5,3,6,0,47,4,"4473436"
"John Jay",3,0,23,18,72,0.069,21,5,12,26,9,2,2,0,31,2,"4473436"
"SUNY Poly",3,0,25,12,61,0.213,21,7,17,25,6,2,4,0,36,0,"4473429"
"Russell Sage",3,0,23,19,75,0.053,20,6,18,22,7,0,10,0,34,0,"4473429"
"Purchase",5,0,39,21,133,0.135,36,4,16,48,11,8,2,1,52,3,"4473430"
"Brooklyn",5,0,51,32,140,0.136,49,11,16,66,4,3,6,3,68,0,"4473430"
"Rutgers-Newark",3,0,26,14,61,0.197,22,2,18,20,14,2,4,0,32,1,"4473431"
"SUNY New Paltz",3,0,26,9,62,0.274,22,14,17,18,2,3,6,0,46,0,"4473431"
"New Jersey City",4,0,39,24,120,0.125,36,7,16,46,5,0,15,2,53.5,0,"4473432"
"Kean",4,0,55,22,134,0.246,53,5,17,49,7,1,8,1,65,2,"4473432"
"Va. Wesleyan",4,0,56,18,121,0.314,50,3,21,35,6,1,0,2,60,1,"4473433"
"Randolph-Macon",4,0,50,10,103,0.388,46,6,18,33,3,2,14,3,65,1,"4473433"
"Eastern Nazarene",4,0,27,21,83,0.072,26,8,21,27,10,0,4,1,37,0,"4473422"
"Springfield",4,0,43,10,83,0.398,37,10,27,30,8,0,15,3,60.5,2,"4473422"
"Bryn Athyn",3,0,25,16,93,0.097,25,5,8,40,10,3,0,0,33,0,"4473428"
"Saint Elizabeth",3,0,35,15,93,0.215,28,10,4,46,5,4,2,1,50,1,"4473428"
"Warren Wilson",5,0,48,26,146,0.151,45,10,22,50,8,1,14,2,66,0,"4473439"
"Averett",5,0,44,33,128,0.086,34,8,16,60,10,0,6,2,55,0,"4473439"
"Wilkes",4,0,33,25,93,0.086,32,7,11,30,11,0,12,1,46,1,"4473447"
"Widener",4,0,48,15,98,0.337,43,10,22,25,7,1,10,5,64,1,"4473447"
"NYU",5,0,60,33,140,0.193,57,8,28,40,2,4,8,7,76,0,"4473441"
"Baruch",5,0,50,22,127,0.22,44,2,24,33,8,4,22,11,67,0,"4473441"
"Cairn",3,0,20,16,72,0.056,15,2,8,27,13,1,8,0,27,1,"4473449"
"Elizabethtown",3,0,35,14,81,0.259,34,13,17,32,2,3,2,0,52,0,"4473449"
"Edgewood",3,0,32,22,87,0.115,27,3,18,27,2,2,5,0,39.5,0,"4473440"
"Augustana (IL)",3,0,32,15,79,0.215,30,2,11,27,3,7,4,0,43,1,"4473440"
"Aurora",3,0,24,18,72,0.083,22,0,12,13,3,1,2,1,26,0,"4473442"
"Carthage",3,0,42,10,70,0.457,41,3,11,25,0,1,9,0,50.5,0,"4473442"
"CarolinaU",3,0,31,16,63,0.238,31,22,10,21,0,1,6,0,57,1,"4473450"
"Maranatha Baptist",3,0,8,17,49,-0.184,6,0,2,13,22,3,4,1,13,1,"4473450"
"Houghton",3,0,15,15,62,0,13,2,9,25,12,1,0,0,18,0,"4776468"
"Redeemer Ancas. (CAN)",3,0,32,13,81,0.235,25,12,12,25,2,0,8,0,48,0,"4776468"
"Houghton",3,0,12,20,57,-0.14,11,5,2,18,14,1,2,0,19,0,"4473452"
"Roberts Wesleyan",3,0,35,11,70,0.343,32,14,12,22,5,3,15,0,59.5,0,"4473452"
"Geneva",4,0,35,14,93,0.226,31,12,18,31,2,2,22,1,60,1,"4473453"
"Warner",4,0,31,37,107,-0.056,24,2,10,43,12,1,8,1,38,1,"4473453"
"St. Andrews",3,0,43,11,82,0.39,38,3,7,36,6,2,6,0,51,0,"4473454"
"Va. Wesleyan",3,0,33,22,104,0.106,30,6,7,26,3,1,8,0,44,0,"4473454"
"Mount Olive",4,0,44,14,104,0.288,39,8,23,38,4,3,6,4,58,0,"4473455"
"East. Mennonite",4,0,34,19,99,0.152,30,4,19,31,8,2,4,9,42,0,"4473455"
"Purchase",3,0,43,13,90,0.333,41,3,11,48,10,3,2,1,50,0,"4473273"
"Dean",3,0,24,21,97,0.031,23,10,9,32,3,2,2,3,37,1,"4473273"
"MIT",3,0,26,18,82,0.098,26,2,10,27,8,4,0,2,32,0,"4473456"
"Marymount (VA)",3,0,39,14,86,0.291,37,8,14,35,2,4,4,0,53,3,"4473456"
"Bryn Athyn",3,0,18,4,34,0.412,17,27,14,17,3,1,0,0,46,4,"4473457"
"Penn St.-Schuylkill",3,0,6,8,30,-0.067,4,2,8,6,28,0,0,2,8,6,"4473457"
"Drew",3,0,21,12,55,0.164,21,2,16,18,6,3,8,0,30,0,"4473459"
"Elmira",3,0,39,20,83,0.229,34,6,13,19,2,1,8,0,50,0,"4473459"
"Hobart",3,0,41,10,82,0.378,37,6,21,26,1,4,4,0,53,0,"4473460"
"Thiel",3,0,17,16,62,0.016,16,1,12,23,6,3,0,0,21,0,"4473460"
"Randolph-Macon",4,0,41,26,139,0.108,37,3,17,60,4,2,20,0,56,1,"4524886"
"IIT",4,0,42,34,142,0.056,38,4,18,67,3,1,4,7,49,0,"4524886"
"Geneva",5,0,43,16,117,0.231,40,6,15,37,9,2,20,1,61,1,"4473461"
"CarolinaU",5,0,60,34,142,0.183,55,9,18,49,6,4,10,3,78,1,"4473461"
"St. Andrews",3,0,42,30,124,0.097,41,4,8,54,5,2,0,3,48,0,"4473462"
"East. Mennonite",3,0,35,10,111,0.225,33,5,13,40,4,10,11,5,55.5,0,"4473462"
"Hood",3,0,30,15,74,0.203,25,5,13,38,4,1,4,2,38,2,"4473466"
"Bryn Athyn",3,0,21,13,72,0.111,19,3,14,24,5,15,0,0,39,6,"4473466"
"Concordia Wisconsin",4,0,41,24,114,0.149,38,8,19,34,10,7,2,6,57,1,"4473467"
"Marymount (VA)",4,0,46,18,101,0.277,44,10,17,40,8,5,0,6,61,0,"4473467"
"Calvin",5,0,47,23,110,0.218,41,6,27,30,6,2,16,1,63,0,"4473482"
"Aquinas",5,0,53,37,132,0.121,52,6,16,34,6,3,8,2,66,0,"4473482"
"Juniata",5,0,59,23,120,0.3,53,5,23,34,2,0,11,1,69.5,0,"4473481"
"Messiah",5,0,52,21,111,0.279,50,2,23,34,5,2,14,1,63,0,"4473481"
"IIT",3,0,16,21,76,-0.066,16,3,9,24,2,2,6,2,24,0,"4473477"
"Southern Va.",3,0,43,16,91,0.297,38,2,26,31,3,2,14,3,54,0,"4473477"
"SUNY Potsdam",4,0,34,17,91,0.187,32,4,13,30,6,6,10,0,49,0,"4473476"
"Elmira",4,0,60,21,115,0.339,55,6,24,35,4,4,3,0,71.5,1,"4473476"
"Olivet",3,0,15,22,69,-0.101,15,2,13,17,4,0,4,0,19,1,"4473468"
"Lawrence Tech",3,0,31,12,71,0.268,28,6,9,23,0,1,17,0,46.5,0,"4473468"
"Valley Forge",3,0,32,16,85,0.188,28,7,11,34,3,7,0,0,46,1,"4473488"
"Saint Elizabeth",3,0,19,21,88,-0.023,15,3,7,26,7,6,2,0,29,3,"4473488"
"Mount Olive",4,0,52,20,115,0.278,47,7,20,44,4,2,15,2,68.5,0,"4473487"
"Va. Wesleyan",4,0,40,22,116,0.155,38,4,15,33,7,1,4,2,47,0,"4473487"
"Wabash",3,0,27,18,75,0.12,24,8,13,27,4,2,10,0,42,1,"4473484"
"Concordia Chicago",3,0,21,21,73,0,21,4,12,24,8,4,8,1,33,3,"4473484"
"Rockford",3,0,29,20,105,0.086,28,5,6,38,2,1,8,1,39,2,"4473471"
"North Park",3,0,44,15,113,0.257,39,2,5,47,5,2,10,2,53,0,"4473471"
"Hood",3,0,26,12,48,0.292,23,19,12,24,0,1,0,0,46,1,"4473490"
"Penn St.-Schuylkill",3,0,2,19,44,-0.386,0,0,6,8,19,1,0,0,3,3,"4473490"
"Menlo",5,0,48,21,120,0.225,46,13,20,37,9,5,16,2,74,1,"4473463"
"UC Santa Cruz",5,0,46,27,130,0.146,46,9,16,41,13,2,16,0,65,2,"4473463"
"Cal Lutheran",5,0,63,15,148,0.324,57,1,16,58,6,3,7,0,70.5,0,"4473491"
"North Central (IL)",5,0,58,23,152,0.23,55,6,15,53,1,2,14,0,73,1,"4473491"
"Mt. St. Joseph",3,0,42,8,90,0.378,39,5,17,33,6,1,4,1,50,0,"4473494"
"Carlow",3,0,29,19,86,0.116,28,6,6,34,5,0,0,1,35,0,"4473494"
"Maranatha Baptist",3,0,17,17,66,0,17,3,10,23,10,1,2,3,22,0,"4473492"
"Warner",3,0,35,11,75,0.32,33,10,5,29,3,0,14,1,52,0,"4473492"
"East. Mennonite",3,0,42,6,86,0.419,38,6,15,34,1,0,11,4,53.5,0,"4473498"
"Va. Wesleyan",3,0,30,14,82,0.195,30,1,11,33,6,0,7,0,34.5,0,"4473498"
"MIT",3,0,43,15,87,0.322,38,4,9,30,0,5,4,0,54,0,"4473497"
"Stevenson",3,0,36,19,88,0.193,34,0,8,28,4,5,0,0,41,0,"4473497"
"Saint Vincent",3,0,36,13,89,0.258,35,1,9,32,2,3,0,3,40,1,"4473496"
"Hiram",3,0,46,13,98,0.337,43,2,10,35,1,2,4,2,52,0,"4473496"
"Houghton",4,0,24,16,76,0.105,19,6,13,30,15,2,6,2,35,3,"4791290"
"Warner",4,0,46,23,102,0.225,42,15,17,31,6,2,0,2,63,0,"4791290"
"Wilson",3,0,21,26,92,-0.054,19,6,12,34,6,0,4,0,29,2,"4473500"
"Elizabethtown",3,0,28,10,72,0.25,25,6,12,38,6,2,2,0,37,0,"4473500"
"Baldwin Wallace",5,0,54,28,137,0.19,51,5,24,42,6,1,10,5,65,1,"4473501"
"Penn St.-Behrend",5,0,43,18,108,0.231,41,5,18,50,5,4,16,0,60,1,"4473501"
"Endicott",3,0,27,18,67,0.134,24,2,9,17,9,2,10,0,36,0,"4473502"
"Wentworth",3,0,38,10,66,0.424,34,9,15,19,2,1,12,0,54,0,"4473502"
"Dean",3,0,11,20,80,-0.113,10,3,6,29,12,1,2,0,16,2,"4473503"
"Regis (MA)",3,0,35,14,81,0.259,33,12,11,44,3,2,4,0,51,0,"4473503"
"Thiel",3,0,20,20,76,0,16,3,10,24,11,3,4,0,28,0,"4473504"
"Nazareth",3,0,35,18,82,0.207,33,11,18,32,3,1,12,0,53,0,"4473504"
"Hobart",5,0,59,27,140,0.229,55,8,21,49,6,5,0,0,72,0,"4473505"
"Drew",5,0,36,20,112,0.143,33,6,20,34,8,4,4,0,48,0,"4473505"
"Hilbert",4,0,37,20,112,0.152,30,8,13,36,9,2,2,0,48,3,"4473493"
"SUNY Poly",4,0,49,16,108,0.306,44,9,19,48,8,1,2,0,60,0,"4473493"
"Randolph-Macon",3,0,33,15,78,0.231,32,4,10,16,6,1,4,3,40,0,"4489474"
"Mount Olive",3,0,43,10,79,0.418,41,6,11,24,4,3,9,2,56.5,0,"4489474"
"Penn St.-Altoona",3,0,24,16,68,0.118,23,3,8,22,8,2,4,4,31,3,"4473507"
"Wilkes",3,0,40,14,80,0.325,34,8,9,24,3,1,8,5,53,0,"4473507"
"Fisher",3,0,5,12,48,-0.146,5,4,5,12,17,0,0,0,9,0,"4489394"
"Emerson",3,0,36,5,55,0.564,33,17,6,29,4,0,6,0,56,0,"4489394"
"East. Mennonite",3,0,29,20,93,0.097,27,2,13,31,4,1,4,1,34,0,"4473514"
"Barton",3,0,37,9,81,0.346,32,4,8,35,2,2,14,1,50,1,"4473514"
"Adrian",4,0,57,16,110,0.373,51,11,19,29,6,2,0,1,70,1,"4473512"
"Saint Vincent",4,0,40,10,86,0.349,30,6,16,24,11,4,2,2,51,0,"4473512"
"Concordia Wisconsin",5,0,47,14,113,0.292,44,10,22,38,10,1,19,1,67.5,2,"4473510"
"Widener",5,0,49,27,123,0.179,45,10,23,44,10,1,12,0,66,1,"4473510"
"Elms",3,0,32,12,77,0.26,31,8,8,34,11,0,12,0,46,0,"4473509"
"Russell Sage",3,0,24,15,76,0.118,21,11,15,31,8,0,11,0,40.5,1,"4473509"
"Mount Aloysius",3,0,31,20,85,0.129,28,6,11,32,5,1,0,0,38,0,"4473508"
"King's (PA)",3,0,39,10,89,0.326,33,5,10,32,6,6,6,2,53,0,"4473508"
"Bard",4,0,51,19,124,0.258,46,11,15,60,6,2,8,1,68,3,"4473511"
"Wells",4,0,38,25,127,0.102,33,6,9,49,11,3,2,2,48,1,"4473511"
"Geneva",4,0,36,18,107,0.168,30,4,12,36,10,4,15,1,51.5,0,"4791289"
"Roberts Wesleyan",4,0,43,21,108,0.204,41,10,13,48,4,3,12,2,62,0,"4791289"
"Kean",3,0,44,18,101,0.257,43,3,7,32,1,0,16,0,55,0,"4473515"
"Elmira",3,0,41,19,97,0.227,39,1,7,31,3,4,6,0,49,0,"4473515"
"Endicott",3,0,41,14,92,0.293,39,9,11,38,2,3,0,2,53,0,"4473521"
"Baruch",3,0,32,19,101,0.129,31,2,6,34,9,0,6,2,37,0,"4473521"
"Eastern",3,0,28,9,65,0.292,24,5,6,33,5,2,10,0,40,0,"4473522"
"Wilson",3,0,22,28,85,-0.071,20,5,11,27,5,0,0,0,27,1,"4473522"
"SUNY New Paltz",3,0,20,14,57,0.105,20,6,12,13,12,0,4,0,28,0,"4473520"
"Nichols",3,0,37,10,63,0.429,35,12,16,22,6,3,8,0,56,0,"4473520"
"Arcadia",3,0,35,11,71,0.338,30,6,16,36,4,3,0,1,44,0,"4473518"
"Immaculata",3,0,9,17,61,-0.131,9,4,13,23,6,3,0,7,16,0,"4473518"
"Baruch",3,0,21,14,80,0.088,18,3,8,25,5,0,6,2,27,2,"4473517"
"Emmanuel (MA)",3,0,44,11,87,0.379,39,5,17,35,3,1,6,0,53,0,"4473517"
"Eastern Nazarene",3,0,35,10,68,0.368,32,15,15,29,1,0,4,0,52,1,"4473526"
"Dean",3,0,7,16,55,-0.164,6,1,5,23,15,0,0,2,8,1,"4473526"
"SUNY Potsdam",5,0,53,24,116,0.25,51,9,12,53,8,1,15,3,70.5,1,"4473523"
"Thiel",5,0,42,25,120,0.142,40,8,14,39,9,0,7,3,53.5,0,"4473523"
"Loras",3,0,33,8,84,0.298,31,8,11,35,2,1,12,2,48,0,"4473506"
"Aurora",3,0,36,19,97,0.175,35,2,14,36,8,0,4,1,40,1,"4473506"
"Fontbonne",3,0,31,18,92,0.141,29,0,9,26,4,1,10,0,37,0,"4473519"
"Dominican (IL)",3,0,40,12,94,0.298,37,4,10,26,0,0,8,0,48,1,"4473519"
"Adrian",5,0,56,25,132,0.235,46,10,22,41,7,3,0,0,69,0,"4473527"
"Hiram",5,0,40,22,113,0.159,36,7,19,39,10,7,8,3,58,2,"4473527"
"Barton",3,0,39,10,84,0.345,39,2,10,36,3,2,8,2,47,1,"4473529"
"Va. Wesleyan",3,0,24,21,96,0.031,24,3,12,32,2,1,2,1,29,0,"4473529"
"Vassar",3,0,41,9,91,0.352,36,5,22,29,3,1,14,0,54,0,"4473530"
"Lancaster Bible",3,0,28,16,78,0.154,26,3,13,34,5,0,4,0,33,0,"4473530"
"Stevens",4,0,52,15,113,0.327,46,2,12,44,4,4,20,3,68,2,"4473531"
"Juniata",4,0,47,23,119,0.202,46,4,16,39,2,1,12,2,58,0,"4473531"
"Manhattanville",4,0,38,24,104,0.135,35,7,18,35,9,0,2,4,46,1,"4473532"
"Penn St.-Altoona",4,0,43,14,94,0.309,41,9,14,36,7,4,8,6,60,1,"4473532"
"Bryn Athyn",3,0,15,18,81,-0.037,13,3,12,30,8,0,4,0,20,2,"4473533"
"Mount Aloysius",3,0,34,14,79,0.253,30,8,11,40,3,1,4,0,45,1,"4473533"
"Hilbert",3,0,23,13,67,0.149,19,6,11,18,12,2,0,0,31,2,"4473546"
"Rutgers-Newark",3,0,37,12,78,0.321,31,12,19,27,6,1,4,1,52,0,"4473546"
"Bard",3,0,30,11,62,0.306,28,7,14,13,11,1,2,0,39,0,"4493008"
"VTSU-Johnson",3,0,19,11,44,0.182,15,11,18,19,7,1,2,0,32,3,"4493008"
"Warren Wilson",5,0,48,32,124,0.129,46,8,13,41,7,3,2,0,60,0,"4493270"
"Milligan",5,0,43,29,118,0.119,37,7,10,33,8,5,0,2,55,0,"4493270"
"St. Andrews",5,0,57,33,141,0.17,55,3,8,54,3,6,14,0,73,0,"4524887"
"Randolph-Macon",5,0,52,37,146,0.103,49,3,10,42,3,6,14,1,68,0,"4524887"
"IIT",4,0,56,24,144,0.222,47,7,10,62,1,1,10,1,69,1,"4473534"
"Roanoke",4,0,34,21,131,0.099,31,1,11,49,7,3,12,0,44,1,"4473534"
"Eastern",4,0,30,19,97,0.113,30,3,8,29,11,0,6,0,36,3,"4473535"
"Elizabethtown",4,0,56,16,106,0.377,49,11,14,46,3,2,8,0,73,0,"4473535"
"Houghton",5,0,58,33,170,0.147,53,16,20,75,11,3,4,1,79,0,"4791291"
"Maranatha Baptist",5,0,46,20,148,0.176,30,11,11,62,16,1,14,1,65,2,"4791291"
"CarolinaU",4,0,57,36,150,0.14,52,5,19,62,7,2,6,6,67,1,"4791302"
"Geneva",4,0,34,17,119,0.143,30,7,8,45,5,2,28,6,57,0,"4791302"
"Baldwin Wallace",3,0,40,27,117,0.111,38,1,14,32,5,3,4,0,46,0,"4473545"
"St. John Fisher",3,0,29,9,77,0.26,29,5,7,42,1,2,10,1,41,1,"4473545"
"Hobart",4,0,56,18,100,0.38,48,8,20,27,4,2,6,0,69,0,"4473544"
"Kean",4,0,34,23,89,0.124,32,4,8,23,8,3,11,0,46.5,1,"4473544"
"Drew",3,0,19,15,55,0.073,15,2,14,10,0,0,4,0,23,0,"4473543"
"Nazareth",3,0,31,11,61,0.328,29,9,14,21,1,2,4,1,44,3,"4473543"
"Eastern Nazarene",4,0,46,18,112,0.25,40,9,18,41,8,2,2,1,58,1,"4473542"
"Regis (MA)",4,0,40,18,103,0.214,37,8,20,40,9,4,14,3,59,4,"4473542"
"SUNY New Paltz",4,0,44,19,101,0.248,41,5,22,21,8,2,8,0,55,0,"4473540"
"Wentworth",4,0,47,17,91,0.33,40,8,14,28,5,3,12,0,64,0,"4473540"
"St. John Fisher",3,0,46,18,110,0.255,41,4,16,39,2,2,4,1,54,0,"4473539"
"Penn St.-Behrend",3,0,26,12,81,0.173,22,2,13,37,4,1,17,1,37.5,0,"4473539"
"Stevens",3,0,34,10,84,0.286,27,0,10,34,2,3,10,5,42,1,"4473551"
"Lancaster Bible",3,0,30,21,87,0.103,29,2,15,30,0,0,10,2,37,1,"4473551"
"VTSU-Johnson",3,0,17,18,69,-0.014,15,1,10,28,5,3,2,1,22,2,"4493007"
"Wells",3,0,35,20,91,0.165,33,5,11,30,1,2,4,0,44,0,"4493007"
"Lakeland",4,0,35,21,100,0.14,31,3,16,47,10,3,6,1,44,0,"4473541"
"Goshen",4,0,47,24,125,0.184,42,10,23,38,3,6,4,1,65,2,"4473541"
"Rutgers-Newark",4,0,57,18,115,0.339,51,5,27,36,2,3,8,0,69,1,"4473516"
"SUNY Poly",4,0,31,22,98,0.092,24,2,8,32,5,2,2,0,36,1,"4473516"
"Manhattanville",4,0,39,22,106,0.16,35,12,21,33,4,1,8,6,56,1,"4473548"
"Wilkes",4,0,51,13,103,0.369,46,4,18,39,12,3,16,4,66,0,"4473548"
"Bryn Athyn",3,0,19,14,74,0.068,19,6,9,32,14,0,0,2,25,2,"4473549"
"King's (PA)",3,0,35,9,78,0.333,32,14,9,39,6,3,4,1,54,0,"4473549"
"Vassar",3,0,43,9,86,0.395,38,7,18,26,1,1,12,2,57,0,"4473550"
"Messiah",3,0,22,16,76,0.079,22,1,5,28,7,0,6,1,26,0,"4473550"
"Benedictine (IL)",3,0,34,14,91,0.22,32,0,13,29,5,1,16,0,43,0,"4473537"
"North Central (IL)",3,0,43,16,96,0.281,40,5,11,39,0,0,10,0,53,0,"4473537"
"MSOE",5,0,58,24,138,0.246,53,9,25,49,4,4,12,1,77,1,"4473536"
"Augustana (IL)",5,0,48,28,137,0.146,44,4,16,49,9,3,10,1,60,0,"4473536"
"Nichols",3,0,37,12,79,0.316,31,11,15,29,2,0,9,1,52.5,0,"4473553"
"Emmanuel (MA)",3,0,25,15,75,0.133,24,2,11,25,11,0,9,1,31.5,0,"4473553"
"Cal Lutheran",5,0,63,21,162,0.259,58,5,19,60,6,4,18,0,81,0,"4473554"
"Dominican (IL)",5,0,59,19,158,0.253,55,6,20,57,5,4,10,0,74,2,"4473554"
"Fontbonne",5,0,69,27,173,0.243,65,7,20,69,4,1,16,4,85,2,"4473555"
"Concordia Chicago",5,0,66,27,175,0.223,65,4,18,66,7,0,13,5,76.5,1,"4473555"
"Springfield",3,0,37,11,75,0.347,36,4,11,19,7,0,8,3,45,0,"4473558"
"Rivier",3,0,34,21,79,0.165,32,7,13,19,4,3,6,1,47,0,"4473558"
"Marian (WI)",4,0,53,27,124,0.21,49,0,8,52,3,1,8,0,58,1,"4473556"
"Trine",4,0,54,17,127,0.291,49,3,13,41,0,4,14,1,68,2,"4473556"
"Maranatha Baptist",3,0,18,17,64,0.016,10,4,8,12,10,1,4,2,25,2,"4791305"
"Warner",3,0,37,19,72,0.25,35,10,12,25,4,2,8,1,53,0,"4791305"
"Baruch",3,0,28,21,72,0.097,27,5,3,23,11,1,18,2,43,0,"4473564"
"Wentworth",3,0,43,18,93,0.269,42,11,12,18,5,1,16,2,63,0,"4473564"
"SUNY New Paltz",4,0,50,25,121,0.207,41,9,27,30,5,1,7,1,63.5,0,"4473565"
"Emmanuel (MA)",4,0,39,21,93,0.194,36,5,13,40,9,2,23,0,57.5,0,"4473565"
"Loras",3,0,35,9,83,0.313,30,8,9,32,1,5,8,0,52,0,"4489400"
"Cal Lutheran",3,0,33,25,99,0.081,31,1,4,34,8,0,4,0,36,0,"4489400"
"SUNY New Paltz",4,0,53,20,108,0.306,51,9,18,28,0,1,15,2,70.5,0,"4473571"
"Endicott",4,0,48,20,102,0.275,46,0,14,30,9,1,6,1,52,0,"4473571"
"Baruch",4,0,39,20,95,0.2,38,3,12,28,17,0,2,5,43,2,"4473572"
"Nichols",4,0,46,12,93,0.366,45,17,13,28,3,0,6,3,66,0,"4473572"
"Lakeland",5,0,58,23,160,0.219,56,4,11,83,6,3,15,5,72.5,0,"4473573"
"Trine",5,0,64,26,194,0.196,59,6,13,71,4,3,6,5,76,0,"4473573"
"Endicott",3,0,37,19,83,0.217,34,6,13,29,5,0,10,1,48,0,"4473575"
"Emmanuel (MA)",3,0,32,14,81,0.222,28,5,19,22,6,1,8,3,42,1,"4473575"
"Nichols",3,0,23,16,80,0.088,22,5,13,15,7,0,14,2,35,1,"4473574"
"Wentworth",3,0,38,16,70,0.314,38,7,14,30,5,1,14,1,53,0,"4473574"
"Simpson (CA)",3,0,29,16,86,0.151,28,5,10,27,7,1,11,2,40.5,1,"4473569"
"UC Santa Cruz",3,0,40,9,84,0.369,35,7,9,32,5,3,7,0,53.5,0,"4473569"
"Lehman",3,0,12,24,88,-0.136,12,2,5,33,9,1,0,0,15,0,"4473577"
"Ramapo",3,0,35,9,80,0.325,32,9,9,40,2,4,8,1,52,2,"4473577"
"Elms",3,0,20,13,70,0.1,18,1,9,29,9,1,4,3,24,0,"4473579"
"Springfield",3,0,44,10,87,0.391,43,9,16,34,1,0,5,1,55.5,0,"4473579"
"Purchase",4,0,27,17,94,0.106,25,8,10,34,15,2,6,2,40,1,"4473582"
"John Jay",4,0,49,14,105,0.333,45,15,17,47,8,2,12,5,72,2,"4473582"
"Ill. Wesleyan",3,0,29,18,92,0.12,27,3,10,24,6,5,4,5,39,1,"4473581"
"Benedictine (IL)",3,0,40,19,86,0.244,38,6,12,39,3,5,6,0,54,0,"4473581"
